,Locus Id,NCBI Accession number,NCBI gi number,Gene description,High CO2 fitness replicate 1,Low CO2 fitness replicate 1,High CO2 fitness replicate 2,Low CO2 fitness replicate 2,High CO2 error replicate 1,Low CO2 error replicate 1,High CO2 error replicate 2,High CO2 error replicate 2,Has HCR phenotype
1311,HNEAP_RS09425,WP_012824751.1,502587008.0,DUF2789 domain-containing protein,0.44424658114201004,-0.132585207630766,-0.0954823291731292,0.0818447912936339,0.21784638242263102,0.23503510918918502,0.22651758287485999,0.224962217041149,False
1312,HNEAP_RS09430,WP_012824752.1,502587009.0,protease SohB,-0.12393027419324001,-0.231361536947546,-0.0318872283365078,-0.114339011904328,0.156565023629541,0.155424879159958,0.147521549921034,0.153364013646678,False
1313,HNEAP_RS09435,WP_041600990.1,753845373.0,Tim44 domain-containing protein,0.047180477995743,-0.0619482323213914,-0.460297888431762,-0.5115938035920271,0.128707665990023,0.126891256052646,0.11906261033266301,0.122770703300748,False
1314,HNEAP_RS09460,WP_012824758.1,502587015.0,hypothetical protein,0.22681232605707802,0.0706954007810682,0.15690035979430703,0.178007487286436,0.0776444721466782,0.0786817228679077,0.0718230360482786,0.0726192704585037,False
1315,HNEAP_RS12340,WP_012824759.1,502587016.0,hypothetical protein,-0.669304930198668,0.0125710731282898,-0.587911948635581,-0.31948784066666,0.265386816719621,0.219551945384422,0.25575158866886605,0.24879267237933103,False
1316,HNEAP_RS09475,WP_012824761.1,502587018.0,rhodanese,-1.00342803064873,-0.9815762731336329,-0.584643076995628,-0.8014555881327049,0.444101898424223,0.444101898424223,0.34832132935303395,0.37423349373304404,False
1317,HNEAP_RS09490,WP_012824763.1,502587020.0,sulfur oxidation c-type cytochrome SoxA,-2.20123300158679,-2.3319450374807205,-2.16093828068976,-2.5633527954876,0.555495321687347,0.555495321687347,0.504370441365181,0.627014732035818,False
1318,HNEAP_RS09495,WP_012824764.1,502587021.0,DedA family protein,0.108494243174241,0.14264072340778197,-0.322350576131747,-0.25890330599688394,0.15215796563864997,0.14805020060613197,0.141583797601603,0.143886779540293,False
1319,HNEAP_RS12345,WP_012824765.1,502587022.0,family 2 glycosyl transferase,0.20281203197235398,0.0546012310080467,-0.233569657564577,-0.008382326967399571,0.12448404534882498,0.12399215448040402,0.116672124876087,0.116784633858858,False
1320,HNEAP_RS09510,WP_012824767.1,502587024.0,DUF3565 domain-containing protein,-0.318525686365179,0.083392176403629,-0.371232483437294,0.109915846426966,0.21940777363240196,0.20104412830036397,0.20895067917341698,0.194565121811266,False
1321,HNEAP_RS09515,WP_012824768.1,502587025.0,30S ribosomal protein S12 methylthiotransferase RimO,-0.016912154956418003,-0.12609264271719,-0.218599975817234,-0.202237134088239,0.0943036007446227,0.0926070521632587,0.0862134358450883,0.0877318575396357,False
1322,HNEAP_RS09525,WP_012824770.1,502587027.0,asparaginase,0.0799415047548203,0.116414442537761,-0.0858970429771967,-0.0846321422655767,0.11075015133147599,0.107309735572029,0.10064619866385302,0.104129321890069,False
1323,HNEAP_RS09545,WP_081441141.1,1174219960.0,hypothetical protein,0.0946331528693788,-0.0436604607715813,-0.0061807817786368,0.0498433484476776,0.0642892220875002,0.0643772605346174,0.059809601843143,0.0605426669378305,False
1324,HNEAP_RS09580,WP_041600422.1,753844805.0,glycosyltransferase family 4 protein,0.0165997402793487,-0.0218390672045064,0.0599479479401836,-0.0188253835243508,0.0539156007553245,0.0532049991536467,0.05127315606470901,0.0530367649926161,False
1325,HNEAP_RS09585,WP_012824782.1,502587039.0,RNA helicase,-2.02695100897981,-1.9021535806245602,-1.90391258965887,-1.50579662078446,0.201152722337543,0.187132461426813,0.19149338573634503,0.17764184643737901,False
1326,HNEAP_RS09590,WP_012824783.1,502587040.0,methylated-DNA--[protein]-cysteine S-methyltransferase,-0.0451228657763394,0.0918259065700137,0.10551159791203098,-0.0317960192778634,0.127174631172977,0.121087045826459,0.11909711452408099,0.124544699989236,False
1327,HNEAP_RS09595,WP_041601002.1,753845385.0,formate-dependent phosphoribosylglycinamide formyltransferase,-0.277220763124515,-0.142792433093457,-0.0339171682879284,-0.0353008205698312,0.0782746295141613,0.0743887886206478,0.0730825197392633,0.0746525939106228,False
1328,HNEAP_RS09600,WP_049772523.1,908628490.0,DUF3301 domain-containing protein,0.0257405272824159,-0.10528735025321301,-0.00340397934142647,0.133755621419129,0.150966810663337,0.151929315164445,0.144850803432957,0.145042560670606,False
1329,HNEAP_RS09610,WP_012824787.1,502587044.0,hypothetical protein,-0.288253334266313,-0.28886023407773,-0.10351025380443901,-0.103668386803665,0.21276272932188897,0.21276272932188897,0.194734235378013,0.20179800936801198,False
1330,HNEAP_RS09625,WP_012824790.1,502587047.0,hypothetical protein,0.0586338415896283,0.0800141642210571,0.0218730061550637,-0.0455742006458424,0.152655660734047,0.148630772666055,0.146307170772371,0.15199898727338199,False
1331,HNEAP_RS09630,WP_012824791.1,502587048.0,penicillin-binding protein 1A,-0.144661533416264,-0.39072421306978705,-0.118537234099279,-0.20523499856425897,0.0594753285474891,0.060742986471673,0.0570583899640925,0.0594960364657775,False
1332,HNEAP_RS09635,WP_012824792.1,502587049.0,pilus assembly protein PilM,0.661332031948443,0.326441875291966,0.587963185109034,0.566616590601084,0.0464296273955665,0.0473856144139125,0.0474474204454856,0.048652868883277994,False
1333,HNEAP_RS09640,WP_012824793.1,502587050.0,fimbrial assembly family protein,0.6800954096170939,0.384966304712779,0.54949511315104,0.304151751426833,0.0937990208659704,0.0951695683838585,0.09389840396279302,0.0993487244341718,False
1334,HNEAP_RS09645,WP_012824794.1,502587051.0,pilus assembly protein PilO,0.512945529282753,0.353947721012318,0.792659327676035,0.7644499864072171,0.0863857804107048,0.0876224900730295,0.0857830737649615,0.0874698555398817,False
1335,HNEAP_RS09650,WP_012824795.1,502587052.0,pilus assembly protein PilP,0.445977940850338,0.0861784415195036,0.6741750474493149,0.578115857422157,0.0720220973540756,0.0759628953258989,0.0746180783925249,0.07666765992453199,False
1336,HNEAP_RS09655,WP_012824796.1,502587054.0,type IV pilus secretin PilQ,0.5355724421363329,0.385768893574836,0.7174544870416201,0.6921313565884251,0.0450351303940093,0.0455601296098358,0.0461585386014179,0.0472612909759341,False
1337,HNEAP_RS09670,WP_012824798.1,502587056.0,RNA polymerase sigma factor RpoS,-0.105986457214279,-0.210729954534999,-0.367196458244645,-0.304831186734768,0.122909358252366,0.12250061299580699,0.11727296552188901,0.120317774258113,False
1338,HNEAP_RS09675,WP_012824799.1,502587057.0,hypothetical protein,-0.00597147223466654,-0.0801719300706654,-0.0802545187133294,0.0733420926782122,0.0741530458930094,0.0730290151402158,0.071655965957408,0.0711955829359601,False
1339,HNEAP_RS09680,WP_012824800.1,502587058.0,phosphoserine transaminase,0.125534611085159,0.0974366730416193,-0.17438865595633998,-0.0659935794884921,0.0820624006014797,0.0800023908397201,0.0764512797398198,0.0763598442647231,False
1340,HNEAP_RS09685,WP_012824801.1,502587059.0,NUDIX hydrolase,-0.0988898055476867,-0.281615932293464,-0.22594774779907997,-0.0502135370691805,0.18014752160082,0.181488072474868,0.17533682148488902,0.17497132336079502,False
1341,HNEAP_RS09695,WP_012824803.1,502587061.0,DUF489 domain-containing protein,0.27136034415619104,-0.11705005300393499,-0.311676466911187,-0.00544932132002907,0.36067376022224107,0.37700201682971096,0.338525013796739,0.32767698933185807,False
1342,HNEAP_RS09795,WP_012824822.1,502587080.0,cytochrome C class I,-1.27869844011957,-1.0233690378942901,-1.4301843645929,-0.80324887576687,0.246302049866501,0.22515547597932503,0.25489988685189,0.218949625109662,False
1343,HNEAP_RS09810,WP_012824825.1,502587083.0,23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE,-0.12564915593858303,-0.117728096554888,-0.214056966717281,-0.16343372689575303,0.13343579452857401,0.130328757495414,0.127824173561396,0.130248729445937,False
1344,HNEAP_RS09815,WP_012824826.1,502587084.0,copper chaperone PCu(A)C,0.18972177158769,0.12294795720605198,0.0731001034651523,0.180084803361325,0.159136258967906,0.156258680509988,0.153155796625216,0.15490164454267402,False
1345,HNEAP_RS12355,WP_012824827.1,502587085.0,SCO family protein,-0.0198112163216534,-0.0313257081182588,0.0769646958159445,-0.18130535812751003,0.0868578838686397,0.0850515862355907,0.0772538657338112,0.082458657395968,False
1346,HNEAP_RS09825,WP_012824828.1,502587086.0,ribosome assembly RNA-binding protein YhbY,0.10056564117607301,0.20148526451991602,0.0954181965296795,0.156045576624003,0.0918538472707343,0.0885671087756869,0.0830894360345279,0.0844516113732645,False
1347,HNEAP_RS09830,WP_012824829.1,502587087.0,leucyl/phenylalanyl-tRNA--protein transferase,-0.12805740173594599,-0.138725304770795,-0.0496869830853083,-0.0252586597226728,0.0754763771746781,0.0740086940306341,0.0715675330215648,0.0729981066966609,False
1348,HNEAP_RS09835,WP_012824830.1,502587088.0,sodium/hydrogen exchanger,0.11627687973155498,0.17874496173650303,0.39310376358972704,0.0496311071402908,0.252163833647766,0.24329368368938897,0.197873988062367,0.21879867965801197,False
1349,HNEAP_RS09840,WP_012824831.1,502587089.0,hypothetical protein,0.033351969168316,-0.26085240351669503,-0.09847913282209801,-0.145738419704625,0.130897198716245,0.135500313168649,0.12861040883738697,0.132027864281083,False
1350,HNEAP_RS09845,WP_012824832.1,502587090.0,transcription-repair coupling factor,-0.226478558458144,-0.18570314743733102,-0.0331289844581463,-0.0154422316357326,0.0509620239570106,0.0493988884667682,0.048641867564284,0.0495195490126467,False
1351,HNEAP_RS09850,WP_012824833.1,502587091.0,RDD family protein,-0.113125111023746,-0.05308736661972,-0.186114313008987,-0.0632277433161997,0.12039680368440801,0.116370860496215,0.11478377898778999,0.114891906998988,False
1352,HNEAP_RS09855,WP_081441143.1,1174219962.0,exodeoxyribonuclease V subunit alpha,-0.206299605493583,-0.29284718331599,-0.0615582993789369,-0.156518107369884,0.0765359943172255,0.07482765773738902,0.0697031302405086,0.0720912027162453,False
1353,HNEAP_RS09860,WP_049772525.1,908628492.0,exodeoxyribonuclease V subunit beta,-0.72423770477384,-0.688761352358833,-0.7778907772481559,-0.587569197213808,0.0960480987908193,0.0935812022599749,0.0897315203359069,0.09007500189567698,False
1354,HNEAP_RS09865,WP_012824836.1,502587094.0,type II toxin-antitoxin system death-on-curing family toxin,-0.131312748213835,-0.0513842839931135,-0.10973542866719199,-0.0514380122498589,0.141583797601603,0.13649569228583802,0.131361311336441,0.133852703273006,False
1355,HNEAP_RS09885,WP_012824841.1,502587099.0,DUF2339 domain-containing protein,-0.0304328419405657,-0.0511640145312295,0.00170724089076955,0.0436491809797308,0.035560310270605,0.0348311574561196,0.0334125361370996,0.0339676712571429,False
1356,HNEAP_RS09890,WP_041600425.1,753844808.0,hypothetical protein,0.151155533331375,-0.0718640268336401,-0.285182131849772,0.18595927005341797,0.14408995267633998,0.14617661867849,0.136076938443607,0.134457208835069,False
1357,HNEAP_RS09910,WP_012824845.1,502587103.0,4-oxalocrotonate tautomerase,-0.0439415166385736,-0.29060097480132396,0.19144667542966298,0.4173069304838621,0.24766129555653602,0.256574163452405,0.26339887249857397,0.26078312871537696,False
1358,HNEAP_RS09915,WP_012824846.1,502587104.0,two-component system response regulator CreB,-0.0857784776705644,-0.0636595580527578,0.0299056162477571,-0.0481192448504603,0.0958419576140903,0.093914176666364,0.0935164420508962,0.0965367622830371,False
1359,HNEAP_RS09920,WP_012824847.1,502587105.0,two-component system sensor histidine kinase CreC,-0.030492077276101,-0.11699429819651,0.0415825930925268,-0.038955431373623,0.0836141396333609,0.0822043169127276,0.0783595072476016,0.0819192473329646,False
1360,HNEAP_RS09925,WP_012824848.1,502587106.0,trypsin,0.0365475392749917,0.0270693560314627,-0.060595960516588,-0.0025345298476862604,0.05256956569411499,0.0514417726651834,0.0496192818400411,0.0504188193370019,False
1361,HNEAP_RS09930,WP_012824849.1,502587107.0,exosortase K,-0.102190618467061,0.0281501537752507,0.0837036566066763,-0.053808345844317006,0.11680811749057302,0.111389742717884,0.107457645363791,0.11217593288154303,False
1362,HNEAP_RS09935,WP_012824850.1,502587108.0,NUDIX hydrolase,0.0574786255292029,-0.19377668571071804,-0.448044281131785,-0.306153605115621,0.21966960452758602,0.22755238763507601,0.215644750259216,0.21158493368744696,False
1363,HNEAP_RS09945,WP_081441144.1,1174219963.0,DUF945 domain-containing protein,0.0961710849742738,0.129113653760111,0.0127456730563167,0.116163900512385,0.0787860515925489,0.0760472678247616,0.0709142074013162,0.0718883362488872,False
1364,HNEAP_RS09965,WP_012824856.1,502587114.0,molecular chaperone HtpG,-0.0134358839726347,0.0643887831667508,-0.10250678441745699,-0.00041493690444729904,0.0672379025359593,0.0651574786480431,0.0633536355420321,0.0635379209122371,False
1365,HNEAP_RS10000,WP_081441145.1,1174219964.0,DUF2065 domain-containing protein,0.462980396770238,0.260767103525629,0.185995829417998,-0.388424954383001,0.317288946999104,0.317288946999104,0.28442660295632394,0.323572506439148,False
1366,HNEAP_RS10005,WP_012824864.1,502587122.0,protease modulator HflC,-0.32318217076391803,-0.8048400146125121,-0.563137483982144,-0.573945479481828,0.34876703821015903,0.37121172395195595,0.361687365293976,0.37079482822660603,False
1367,HNEAP_RS10010,WP_012824865.1,502587123.0,protease modulator HflK,-0.8100838641203659,-0.6230721294147429,-0.8872285536958741,-0.8409945517905649,0.26745140082265695,0.24421623060716802,0.22532612802959803,0.23040631203059503,False
1368,HNEAP_RS10015,WP_012824866.1,502587124.0,GTPase HflX,-0.0627989842996925,-0.0858856401220345,-0.0154413175455787,-0.029235818389174,0.0655779482866758,0.0642922767124119,0.0614952739601502,0.0634581871304603,False
1369,HNEAP_RS10020,WP_012824867.1,502587125.0,RNA chaperone Hfq,0.105116037833824,0.17598470515537304,-0.239771668164732,-0.197994082528529,0.249163342578651,0.23798846968040102,0.21234382022985998,0.21531280982895395,False
1370,HNEAP_RS10025,WP_012824868.1,502587126.0,tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA,,,-3.81908020905908,-3.76497434441986,,,1.46577962732355,1.46577962732355,False
1371,HNEAP_RS10030,WP_012824869.1,502587127.0,DNA mismatch repair endonuclease MutL,-0.173946882409724,-0.152723058059668,-0.114555398554349,-0.0867700737626618,0.0551115844573188,0.05322524424734999,0.0510376176196645,0.0517649905988629,False
1372,HNEAP_RS10040,WP_012824871.1,502587129.0,hypothetical protein,0.27121493104254896,0.16603410468239402,-0.0378807598621429,0.18313773571023,0.16605010739445497,0.166912164789742,0.174134932351324,0.168614415296866,False
1373,HNEAP_RS10050,WP_012824873.1,502587132.0,bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase,0.00702368950930504,0.0716453616692483,0.0623994656676779,0.10470821386277301,0.0423922064395043,0.0408420509161841,0.0390740500889617,0.039706728375016,False
1374,HNEAP_RS10065,WP_012824876.1,502587135.0,50S ribosomal protein L33,-0.24540947968343302,-0.15341454728943,-0.47490691795666395,-0.45760201443563797,0.234723371784561,0.23195204238093103,0.23297223410303197,0.235285490324325,False
1375,HNEAP_RS10070,WP_012824877.1,502587136.0,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase,0.0989167354906694,0.10848138939725699,-0.0404024282130475,-0.00262127287909822,0.0648327700688875,0.0626372404866883,0.0592914863379981,0.0598866465298985,False
1376,HNEAP_RS10080,WP_012824879.1,502587138.0,dioxygenase,0.00346715053721208,0.10903780629474001,-0.0128867299404941,-0.139247828913349,0.146761849716995,0.139494964048831,0.13355698463386803,0.14022564105231,False
1377,HNEAP_RS10090,WP_012824881.1,502587140.0,ATP-dependent chaperone ClpB,-0.0358403758098836,-0.0292724520917259,0.0533962210509365,0.0902749207359991,0.0520533581827296,0.0505592804465142,0.0488006862820161,0.0496943723250664,False
1378,HNEAP_RS10095,WP_041600427.1,753844810.0,hypothetical protein,-0.0217608093442286,-0.260939101425174,-0.221114145107726,0.019185146949563,0.186354688057314,0.19390441853615198,0.179564555876478,0.17636582181655303,False
1379,HNEAP_RS10100,WP_012824882.1,502587141.0,hypothetical protein,-0.0312557207684735,0.102402081838059,0.0178196733287085,0.0925560655729145,0.10259379268114399,0.0980478487225869,0.0965574110801087,0.096833491464941,False
1380,HNEAP_RS10105,WP_012824883.1,502587142.0,UDP-2 3-diacylglucosamine diphosphatase,-0.115520301508908,0.0724897878015787,0.06944570136346301,-0.0104461755231357,0.0886982905602474,0.0836774408292282,0.08006112867332599,0.0836172483512069,False
1381,HNEAP_RS10110,WP_081441146.1,1174219965.0,hypothetical protein,0.115230612051129,0.256384951541496,-0.0555161120996928,0.193304269182207,0.1512332569742,0.143410204373555,0.139720049053719,0.135894773785709,False
1382,HNEAP_RS10120,WP_012824885.1,502587144.0,amino acid-binding ACT domain-containing protein,-0.703673234490586,-0.6213809063772839,-0.921985006656207,-0.8826258131626129,0.29144062133110604,0.27285383311406103,0.23170840414672303,0.24732053270830198,False
1383,HNEAP_RS10125,WP_012824886.1,502587145.0,multi-copper polyphenol oxidoreductase,0.0783514419143344,-0.0404472130020391,0.0524541091833954,-0.0241289963578297,0.09007786880702699,0.0897410814732978,0.08512333540324701,0.0873230330800061,False
