,locusId,sysName,type,scaffoldId,begin,end,strand,name,desc,GC,nTA,pval_raw_rep1,pval_corr_rep1,length_rep1,n_inserts_rep1,pval_raw_rep2,pval_corr_rep2,length_rep2,n_inserts_rep2,essentiality
1946,HNEAP_RS09740,HNEAP_RS09740,1,NC_013422.1,2093405,2095789,-,,NADH-quinone oxidoreductase subunit G,0.5711,40,1.1761517156096389e-42,2.8321733311880103e-39,2384.0,0.0,2.2706650393709686e-41,5.467761414805292e-38,2384.0,0.0,essential
1947,HNEAP_RS09745,HNEAP_RS09745,1,NC_013422.1,2095815,2097104,-,,NADH-quinone oxidoreductase subunit F,0.5636,24,1.1582139712549074e-21,2.7889792427818172e-18,1289.0,1.0,1.4630330403393828e-19,3.5229835611372337e-16,1289.0,2.0,essential
1948,HNEAP_RS09750,HNEAP_RS09750,1,NC_013422.1,2097109,2097606,-,,NAD(P)H-dependent oxidoreductase subunit E,0.5181,14,1.8147517875900602e-09,4.369922304516865e-06,497.0,0.0,3.363946078521053e-09,8.100382157078694e-06,497.0,0.0,essential
1949,HNEAP_RS09755,HNEAP_RS09755,1,NC_013422.1,2097606,2098859,-,,NADH-quinone oxidoreductase subunit NuoD,0.5407,39,9.170018393940448e-23,2.2081404292608597e-19,1253.0,0.0,4.346226270952414e-22,1.0465712860453413e-18,1253.0,0.0,essential
1950,HNEAP_RS09760,HNEAP_RS09760,1,NC_013422.1,2098862,2099596,-,,NADH-quinone oxidoreductase subunit C,0.551,14,6.04524383939457e-11,1.4556947165262124e-07,734.0,2.0,1.4144565939047782e-10,3.4060114781227055e-07,734.0,2.0,essential
1951,HNEAP_RS09765,HNEAP_RS09765,1,NC_013422.1,2099634,2100113,-,,NADH dehydrogenase subunit B,0.5583,14,3.761831207159628e-09,9.058489546840384e-06,479.0,0.0,6.8190473946275016e-09,1.6420266126263024e-05,479.0,0.0,essential
1952,HNEAP_RS09770,HNEAP_RS09770,1,NC_013422.1,2100104,2100460,-,,NADH-quinone oxidoreductase subunit A,0.493,9,5.479111401128739e-07,0.0013193700253918003,356.0,0.0,8.525124117491939e-07,0.002052849887492059,356.0,0.0,essential
1953,HNEAP_RS09775,HNEAP_RS09775,5,NC_013422.1,2100594,2100678,-,,tRNA-Leu,0.6,3,0.03331324947128111,80.2183047268449,84.0,0.0,0.03697584820063623,89.03784246713204,84.0,0.0,ambiguous
1954,HNEAP_RS09780,HNEAP_RS09780,1,NC_013422.1,2100759,2101217,-,,preprotein translocase subunit SecG,0.5272,9,0.00023256019635113794,0.5600049528135401,458.0,5.0,0.000353900754479033,0.8521930167855114,458.0,5.0,nonessential
1955,HNEAP_RS09785,HNEAP_RS09785,1,NC_013422.1,2101217,2101987,-,,triose-phosphate isomerase,0.5707,14,2.8663054764931637e-14,6.902063587395538e-11,770.0,0.0,7.457323747395886e-14,1.7957235583729295e-10,770.0,0.0,essential
1956,HNEAP_RS09790,HNEAP_RS09790,1,NC_013422.1,2102114,2103454,-,,phosphoglucosamine mutase,0.5518,25,2.7053504115334932e-24,6.514483790972651e-21,1340.0,0.0,7.806682519759897e-22,1.879849150758183e-18,1340.0,1.0,essential
1957,HNEAP_RS09795,HNEAP_RS09795,1,NC_013422.1,2103619,2104335,-,,cytochrome C class I,0.5467,13,0.998829381328245,2405.181150238414,716.0,45.0,0.9993647539582367,2406.4703275314337,716.0,45.0,nonessential
1958,HNEAP_RS09800,HNEAP_RS09800,1,NC_013422.1,2104505,2105362,-,,dihydropteroate synthase,0.5688,13,6.923725182206606e-05,0.16672330238753508,857.0,14.0,5.191011526255458e-05,0.12499955755223144,857.0,13.0,nonessential
1959,HNEAP_RS09805,HNEAP_RS09805,1,NC_013422.1,2105370,2107337,-,,ATP-dependent zinc metalloprotease FtsH,0.5711,22,2.3556594881595306e-30,5.67242804748815e-27,1967.0,3.0,2.4663139889158236e-29,5.938884085309303e-26,1967.0,3.0,essential
1960,HNEAP_RS09810,HNEAP_RS09810,1,NC_013422.1,2107398,2108027,-,,23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE,0.554,14,0.9991019083167778,2405.837395226801,629.0,41.0,0.9951230567922699,2396.256320755786,629.0,37.0,nonessential
1961,HNEAP_RS09815,HNEAP_RS09815,1,NC_013422.1,2108159,2108602,-,,copper chaperone PCu(A)C,0.5473,5,0.689998703558832,1661.5168781696673,443.0,19.0,0.7351262904517188,1770.184107407739,443.0,19.0,nonessential
1962,HNEAP_RS12355,HNEAP_RS12355,1,NC_013422.1,2108599,2109318,-,,SCO family protein,0.5389,19,0.8295042049666679,1997.4461255597362,719.0,33.0,0.8691667865400295,2092.953621988391,719.0,33.0,nonessential
1963,HNEAP_RS09825,HNEAP_RS09825,1,NC_013422.1,2109535,2109855,+,,ribosome assembly RNA-binding protein YhbY,0.5545,8,0.9999999999369448,2407.999999848163,320.0,40.0,0.999999999906864,2407.999999775728,320.0,39.0,nonessential
1964,HNEAP_RS09830,HNEAP_RS09830,1,NC_013422.1,2109874,2110557,+,,leucyl/phenylalanyl-tRNA--protein transferase,0.5702,14,0.9999999989525246,2407.9999974776792,683.0,62.0,0.9999999998755994,2407.9999997004434,683.0,63.0,nonessential
1965,HNEAP_RS09835,HNEAP_RS09835,1,NC_013422.1,2110623,2112623,+,,sodium/hydrogen exchanger,0.5887,23,3.994837549839538e-17,9.619568820013607e-14,2000.0,18.0,1.2817777277492868e-17,3.086520768420283e-14,2000.0,16.0,essential
1966,HNEAP_RS09840,HNEAP_RS09840,1,NC_013422.1,2112753,2112986,+,,hypothetical protein,0.5983,2,0.9753422965429862,2348.6242500755106,233.0,15.0,0.9626143580387678,2317.975374157353,233.0,14.0,nonessential
1967,HNEAP_RS09845,HNEAP_RS09845,1,NC_013422.1,2113162,2116641,+,,transcription-repair coupling factor,0.5954,55,0.9997969221151272,2407.510988453226,3479.0,180.0,0.9996005775465368,2407.0381907320607,3479.0,173.0,nonessential
1968,HNEAP_RS09850,HNEAP_RS09850,1,NC_013422.1,2116638,2117108,+,,RDD family protein,0.5648,10,0.9417105487071289,2267.6390012867664,470.0,25.0,0.7967232578904585,1918.5096050002242,470.0,21.0,nonessential
1969,HNEAP_RS09855,HNEAP_RS09855,1,NC_013422.1,2117275,2119425,-,,exodeoxyribonuclease V subunit alpha,0.5867,28,0.9972912267177739,2401.4772739364,2150.0,111.0,0.9962184549338551,2398.894039480723,2150.0,107.0,nonessential
1970,HNEAP_RS09860,HNEAP_RS09860,1,NC_013422.1,2119416,2123174,-,,exodeoxyribonuclease V subunit beta,0.5693,56,0.2922873386626915,703.8279114997612,3758.0,142.0,0.33455511431005014,805.6087152586007,3758.0,139.0,nonessential
1971,HNEAP_RS09865,HNEAP_RS09865,1,NC_013422.1,2123198,2123590,-,,type II toxin-antitoxin system death-on-curing family toxin,0.5394,11,0.846308618017084,2037.9111521851382,392.0,19.0,0.8171841111533897,1967.7793396573625,392.0,18.0,nonessential
1972,HNEAP_RS09870,HNEAP_RS09870,1,NC_013422.1,2123587,2123811,-,,transcriptional regulator,0.48,6,0.00011489787385085696,0.27667408023286355,224.0,0.0,0.00015174523196942856,0.365402518582384,224.0,0.0,ambiguous
1973,HNEAP_RS09875,HNEAP_RS09875,1,NC_013422.1,2124017,2125120,-,,porin,0.4955,44,3.9861546190835735e-20,9.598660322753245e-17,1103.0,0.0,1.5681996731791225e-19,3.776224813015327e-16,1103.0,0.0,essential
1974,HNEAP_RS09880,HNEAP_RS09880,1,NC_013422.1,2125632,2126990,-,,hypothetical protein,0.5681,26,0.9999998609133576,2407.999665079365,1358.0,94.0,0.9999777974049721,2407.9465361511725,1358.0,83.0,nonessential
1975,HNEAP_RS09885,HNEAP_RS09885,1,NC_013422.1,2127020,2129941,-,,DUF2339 domain-containing protein,0.5866,47,0.9999999999999999,2407.9999999999995,2921.0,262.0,0.9999999999999999,2407.9999999999995,2921.0,253.0,nonessential
1976,HNEAP_RS09890,HNEAP_RS09890,1,NC_013422.1,2130091,2130270,+,,hypothetical protein,0.5111,6,0.997779777426312,2402.653704042559,179.0,15.0,0.9993919704884153,2406.535864936104,179.0,16.0,nonessential
1977,HNEAP_RS09895,HNEAP_RS09895,1,NC_013422.1,2130303,2131508,+,,ADP-forming succinate--CoA ligase subunit beta,0.5929,12,3.254343516879838e-20,7.83645918864665e-17,1205.0,1.0,1.4086344493644848e-19,3.3919917540696794e-16,1205.0,1.0,essential
1978,HNEAP_RS09900,HNEAP_RS09900,1,NC_013422.1,2131505,2132392,+,,succinate--CoA ligase subunit alpha,0.6059,15,2.509221529201894e-16,6.042205442318161e-13,887.0,0.0,2.7563728264495856e-14,6.637345766090602e-11,887.0,1.0,essential
1979,HNEAP_RS09905,HNEAP_RS09905,1,NC_013422.1,2132445,2134130,+,,NAD+ synthase,0.6008,34,1.6347280581552235e-28,3.936425164037778e-25,1685.0,1.0,1.2840048980170695e-27,3.0918837944251034e-24,1685.0,1.0,essential
1980,HNEAP_RS09910,HNEAP_RS09910,1,NC_013422.1,2134186,2134371,+,,4-oxalocrotonate tautomerase,0.5376,4,0.06188618738185319,149.02193921550247,185.0,3.0,0.07177235437853191,172.82782934350485,185.0,3.0,nonessential
1981,HNEAP_RS09915,HNEAP_RS09915,1,NC_013422.1,2134383,2135084,+,,two-component system response regulator CreB,0.584,8,0.9937906161199561,2393.0478036168543,701.0,41.0,0.9962667113358411,2399.0102408967055,701.0,41.0,nonessential
1982,HNEAP_RS09920,HNEAP_RS09920,1,NC_013422.1,2135081,2136511,+,,two-component system sensor histidine kinase CreC,0.5549,26,0.4945468726163208,1190.8688692601004,1430.0,56.0,0.6389514905563434,1538.5951892596747,1430.0,57.0,nonessential
1983,HNEAP_RS09925,HNEAP_RS09925,1,NC_013422.1,2136601,2138616,+,,trypsin,0.5565,43,0.999998859504659,2407.997253687219,2015.0,124.0,0.9999995813538325,2407.9989919000286,2015.0,123.0,nonessential
1984,HNEAP_RS09930,HNEAP_RS09930,1,NC_013422.1,2138603,2139358,+,,exosortase K,0.5661,20,0.8862756511527352,2134.1517679757862,755.0,36.0,0.8480331122806326,2042.0637343717633,755.0,34.0,nonessential
1985,HNEAP_RS09935,HNEAP_RS09935,1,NC_013422.1,2139340,2140398,-,,NUDIX hydrolase,0.5675,17,2.9283765250995607e-06,0.007051530672439742,1058.0,16.0,8.543563939801239e-07,0.0020572901967041385,1058.0,14.0,essential
1986,HNEAP_RS09940,HNEAP_RS09940,1,NC_013422.1,2140429,2141655,-,,bifunctional ornithine acetyltransferase/N-acetylglutamate synthase,0.5974,17,2.736801598803586e-22,6.590218249919035e-19,1226.0,0.0,1.2543662412734258e-21,3.0205139089864094e-18,1226.0,0.0,essential
1987,HNEAP_RS09945,HNEAP_RS09945,1,NC_013422.1,2141741,2143087,-,,DUF945 domain-containing protein,0.5449,20,0.29727138286054805,715.8294899281997,1346.0,49.0,0.3254744741167896,783.7425336732293,1346.0,48.0,nonessential
1988,HNEAP_RS09950,HNEAP_RS09950,1,NC_013422.1,2143151,2145913,-,,preprotein translocase subunit SecA,0.5632,42,2.567595949573154e-36,6.182771046572154e-33,2762.0,9.0,4.826942515968083e-36,1.1623277578451143e-32,2762.0,8.0,essential
1989,HNEAP_RS09955,HNEAP_RS09955,1,NC_013422.1,2146210,2146656,+,,DUF721 domain-containing protein,0.5548,9,0.003046154293702048,7.3351395392345315,446.0,7.0,0.00431279440115935,10.385208917991713,446.0,7.0,nonessential
1990,HNEAP_RS09960,HNEAP_RS09960,1,NC_013422.1,2146713,2147630,-,,UDP-3-O-acyl-N-acetylglucosamine deacetylase,0.5534,14,2.8962463583076535e-15,6.97416123080483e-12,917.0,1.0,8.768727316516414e-15,2.1115095378171527e-11,917.0,1.0,essential
1991,HNEAP_RS09965,HNEAP_RS09965,1,NC_013422.1,2147888,2149768,-,,molecular chaperone HtpG,0.5534,28,0.5948083915609705,1432.298606878817,1880.0,76.0,0.6073379430091683,1462.4697667660773,1880.0,74.0,nonessential
1992,HNEAP_RS09970,HNEAP_RS09970,1,NC_013422.1,2149951,2150298,-,,50S ribosomal protein L19,0.5546,4,7.888622366747315e-07,0.0018995802659127535,347.0,0.0,1.2137746201080528e-06,0.002922769285220191,347.0,0.0,essential
1993,HNEAP_RS09975,HNEAP_RS09975,1,NC_013422.1,2150315,2151073,-,,tRNA (guanosine(37)-N1)-methyltransferase TrmD,0.5665,10,1.5064197665554376e-12,3.6274587978654938e-09,758.0,1.0,1.1944448981892997e-13,2.876223314839834e-10,758.0,0.0,essential
1994,HNEAP_RS09980,HNEAP_RS09980,1,NC_013422.1,2151134,2151670,-,,ribosome maturation factor RimM,0.5326,16,8.659297903201252e-09,2.0851589350908615e-05,536.0,1.0,7.277025200624173e-10,1.752307668310301e-06,536.0,0.0,essential
1995,HNEAP_RS09985,HNEAP_RS09985,1,NC_013422.1,2151677,2151937,-,,30S ribosomal protein S16,0.5862,5,2.673916543214769e-05,0.06438791036061163,260.0,0.0,3.692884183821646e-05,0.08892465114642524,260.0,0.0,ambiguous
1996,HNEAP_RS09990,HNEAP_RS09990,1,NC_013422.1,2152104,2153399,-,,adenylosuccinate synthase,0.5833,30,4.515328057870024e-19,1.0872909963351017e-15,1295.0,3.0,2.053491651431316e-18,4.9448078966466094e-15,1295.0,3.0,essential
1997,HNEAP_RS09995,HNEAP_RS09995,1,NC_013422.1,2153392,2154591,-,,ATP phosphoribosyltransferase regulatory subunit,0.5725,21,8.168013050184624e-22,1.9668575424844575e-18,1199.0,0.0,3.6202318267742334e-21,8.717518238872353e-18,1199.0,0.0,essential
1998,HNEAP_RS10000,HNEAP_RS10000,1,NC_013422.1,2154726,2154944,-,,DUF2065 domain-containing protein,0.5297,5,0.23486614895166621,565.5576866756122,218.0,6.0,0.26270998749071756,632.6056498776479,218.0,6.0,nonessential
1999,HNEAP_RS10005,HNEAP_RS10005,1,NC_013422.1,2154960,2155841,-,,protease modulator HflC,0.5295,13,9.493728946480559e-05,0.22860899303125184,881.0,15.0,1.0253871553328299e-05,0.024691322700414544,881.0,12.0,nonessential
2000,HNEAP_RS10010,HNEAP_RS10010,1,NC_013422.1,2155838,2156974,-,,protease modulator HflK,0.5699,29,0.049312272545076044,118.74395228854311,1136.0,34.0,0.016626076443150225,40.03559207510574,1136.0,30.0,nonessential
2001,HNEAP_RS10015,HNEAP_RS10015,1,NC_013422.1,2157146,2158468,-,,GTPase HflX,0.5903,17,0.9999997299272771,2407.9993496648835,1322.0,91.0,0.9999995273484353,2407.9988618550324,1322.0,88.0,nonessential
2002,HNEAP_RS10020,HNEAP_RS10020,1,NC_013422.1,2158468,2158746,-,,RNA chaperone Hfq,0.5018,5,0.4534078463679291,1091.8060940539733,278.0,10.0,0.49425784309867427,1190.1728861816077,278.0,10.0,nonessential
2003,HNEAP_RS10025,HNEAP_RS10025,1,NC_013422.1,2158944,2159921,-,,tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA,0.6022,14,0.9999999814287187,2407.9999552803547,977.0,76.0,0.9999997847125158,2407.999481587738,977.0,71.0,nonessential
2004,HNEAP_RS10030,HNEAP_RS10030,1,NC_013422.1,2159921,2161774,-,,DNA mismatch repair endonuclease MutL,0.6192,21,0.999999999995896,2407.9999999901174,1853.0,137.0,0.9999999999989971,2407.9999999975853,1853.0,136.0,nonessential
2005,HNEAP_RS10035,HNEAP_RS10035,1,NC_013422.1,2162040,2163260,-,,N-acetylmuramoyl-L-alanine amidase,0.5708,28,4.611546576944754e-19,1.1104604157282967e-15,1220.0,2.0,1.9713080580140547e-18,4.7469098036978436e-15,1220.0,2.0,essential
2006,HNEAP_RS10040,HNEAP_RS10040,1,NC_013422.1,2163510,2163713,-,,hypothetical protein,0.5196,4,0.999476904412861,2406.740385826169,203.0,18.0,0.9943362298133998,2394.3616413906666,203.0,15.0,nonessential
2007,HNEAP_RS10045,HNEAP_RS10045,1,NC_013422.1,2163753,2164280,-,,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE,0.5511,10,6.053710441697775e-06,0.014577334743608242,527.0,4.0,1.865820057597253e-06,0.004492894698694186,527.0,3.0,essential
2008,HNEAP_RS10050,HNEAP_RS10050,1,NC_013422.1,2164317,2165879,-,,bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase,0.6008,23,0.9999999999999999,2407.9999999999995,1562.0,145.0,0.9999999999999999,2407.9999999999995,1562.0,142.0,nonessential
2009,HNEAP_RS10055,HNEAP_RS10055,1,NC_013422.1,2165889,2166899,-,,tryptophan--tRNA ligase,0.5559,22,8.843219848003297e-11,2.129447339399194e-07,1010.0,7.0,6.126927065760102e-12,1.4753640374350324e-08,1010.0,5.0,essential
2010,HNEAP_RS10060,HNEAP_RS10060,1,NC_013422.1,2167115,2167351,+,,50S ribosomal protein L28,0.5654,4,7.067361032314671e-05,0.17018205365813727,236.0,0.0,9.473968398501837e-05,0.22813315903592424,236.0,0.0,ambiguous
2011,HNEAP_RS10065,HNEAP_RS10065,1,NC_013422.1,2167404,2167559,+,,50S ribosomal protein L33,0.4615,3,0.8352775219246427,2011.3482727945395,155.0,8.0,0.7513625811488928,1809.2810954065337,155.0,7.0,nonessential
2012,HNEAP_RS10070,HNEAP_RS10070,1,NC_013422.1,2167684,2168529,+,,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase,0.5615,20,0.9998232592512715,2407.5744082770616,845.0,55.0,0.9999554434174637,2407.8927077492526,845.0,56.0,nonessential
2013,HNEAP_RS10075,HNEAP_RS10075,1,NC_013422.1,2168622,2168894,+,,30S ribosomal protein S20,0.5385,5,0.00020133798459779972,0.48482186691150175,272.0,1.0,0.00027413348390067753,0.6601134292328315,272.0,1.0,nonessential
2014,HNEAP_RS10080,HNEAP_RS10080,1,NC_013422.1,2169063,2169692,+,,dioxygenase,0.5794,13,0.3935597236499618,947.691814549108,629.0,23.0,0.3719094076179759,895.557853544086,629.0,22.0,nonessential
2015,HNEAP_RS10085,HNEAP_RS10085,1,NC_013422.1,2169947,2170684,-,,orotate phosphoribosyltransferase,0.5379,16,1.0907442667226818e-13,2.6265121942682176e-10,737.0,0.0,2.72387129821169e-13,6.559082086093749e-10,737.0,0.0,essential
2016,HNEAP_RS10090,HNEAP_RS10090,1,NC_013422.1,2170746,2173328,-,,ATP-dependent chaperone ClpB,0.5641,35,0.9326939281759788,2245.926979047757,2582.0,117.0,0.9653967652531824,2324.6754107296633,2582.0,117.0,nonessential
2017,HNEAP_RS10095,HNEAP_RS10095,1,NC_013422.1,2173355,2173534,+,,hypothetical protein,0.5111,1,0.8982730959441398,2163.0416150334886,179.0,10.0,0.6153431204402358,1481.7462340200877,179.0,7.0,nonessential
2018,HNEAP_RS10100,HNEAP_RS10100,1,NC_013422.1,2173625,2174017,+,,hypothetical protein,0.5573,1,0.9576945928252234,2306.128579523138,392.0,22.0,0.9477049722458892,2282.073573168101,392.0,21.0,nonessential
2019,HNEAP_RS10105,HNEAP_RS10105,1,NC_013422.1,2174365,2175225,-,,UDP-2 3-diacylglucosamine diphosphatase,0.5563,18,0.8268084881118768,1990.9548393733994,860.0,39.0,0.9021632864881224,2172.4091938633987,860.0,40.0,nonessential
2020,HNEAP_RS10110,HNEAP_RS10110,1,NC_013422.1,2175479,2175805,+,,hypothetical protein,0.4985,9,0.9784356019919036,2356.072929596504,326.0,20.0,0.9839650979939455,2369.3879559694205,326.0,20.0,nonessential
2021,HNEAP_RS10115,HNEAP_RS10115,1,NC_013422.1,2175815,2176315,-,,peptide deformylase,0.5709,6,0.3045025213085924,733.2420713110905,500.0,17.0,0.3535469254968736,851.3409965964717,500.0,17.0,nonessential
2022,HNEAP_RS10120,HNEAP_RS10120,1,NC_013422.1,2176318,2176854,-,,amino acid-binding ACT domain-containing protein,0.5791,6,0.9400134526352888,2263.5523939457753,536.0,28.0,0.9025968736618956,2173.4532717778443,536.0,26.0,nonessential
2023,HNEAP_RS10125,HNEAP_RS10125,1,NC_013422.1,2176882,2177646,-,,multi-copper polyphenol oxidoreductase,0.5948,14,0.9995031575621497,2406.8036034096563,764.0,49.0,0.9997476895044577,2407.3924363267342,764.0,49.0,nonessential
2024,HNEAP_RS10130,HNEAP_RS10130,1,NC_013422.1,2177652,2178674,-,,23S rRNA pseudouridine(1911/1915/1917) synthase RluD,0.6061,20,0.9996943608137185,2407.264020839434,1022.0,63.0,0.9996105127489482,2407.062114699467,1022.0,61.0,nonessential
2025,HNEAP_RS10135,HNEAP_RS10135,1,NC_013422.1,2178858,2179679,+,,outer membrane protein assembly factor BamD,0.545,24,2.2500882232470896e-10,5.418212441578991e-07,821.0,4.0,5.514825613059054e-10,1.32797000762462e-06,821.0,4.0,essential
2026,HNEAP_RS10140,HNEAP_RS10140,1,NC_013422.1,2179768,2181069,+,,MFS transporter,0.5707,16,0.9999998653031145,2407.9996756498995,1301.0,91.0,0.9999998712971733,2407.999690083593,1301.0,89.0,nonessential
2027,HNEAP_RS10145,HNEAP_RS10145,1,NC_013422.1,2181127,2181894,-,,disulfide bond isomerase DsbC/G-like protein,0.5651,14,0.9973595560184634,2401.64181089246,767.0,46.0,0.9985277656098968,2404.4548595886313,767.0,46.0,nonessential
2028,HNEAP_RS10150,HNEAP_RS10150,1,NC_013422.1,2181947,2182882,-,,site-specific tyrosine recombinase XerD,0.5951,16,0.9929734753156362,2391.080128560052,935.0,52.0,0.9796774853847989,2359.063384806596,935.0,48.0,nonessential
2029,HNEAP_RS12360,HNEAP_RS12360,1,NC_013422.1,2182879,2184021,-,,hypothetical protein,0.6054,13,0.9999998258103631,2407.9995805513545,1142.0,82.0,0.9999996269193399,2407.9991016217705,1142.0,79.0,nonessential
2030,HNEAP_RS10160,HNEAP_RS10160,1,NC_013422.1,2184011,2185105,-,,ATPase AAA,0.6027,15,0.9999999999999202,2407.9999999998076,1094.0,98.0,0.9999999999999191,2407.999999999805,1094.0,96.0,nonessential
2031,HNEAP_RS10165,HNEAP_RS10165,1,NC_013422.1,2185303,2187255,+,,acetate--CoA ligase,0.5837,37,0.9318579947934923,2243.9140514627293,1952.0,90.0,0.8638365999566674,2080.118532695655,1952.0,84.0,nonessential
2032,HNEAP_RS10170,HNEAP_RS10170,1,NC_013422.1,2187252,2188046,+,,hypothetical protein,0.5296,17,0.18215276247337817,438.62385203589463,794.0,26.0,0.17577155665557945,423.2579084266353,794.0,25.0,nonessential
2033,HNEAP_RS10175,HNEAP_RS10175,1,NC_013422.1,2188306,2188698,-,,30S ribosomal protein S9,0.5674,6,1.888439984715766e-05,0.04547363483195564,392.0,2.0,2.0746810697119665e-07,0.0004995832015866415,392.0,0.0,essential
2034,HNEAP_RS10180,HNEAP_RS10180,1,NC_013422.1,2188716,2189144,-,,50S ribosomal protein L13,0.5291,10,2.967439288505232e-08,7.145593806720598e-05,428.0,0.0,5.048960556702721e-08,0.00012157897020540151,428.0,0.0,essential
2035,HNEAP_RS10185,HNEAP_RS10185,1,NC_013422.1,2189471,2190715,+,,(Fe-S)-binding protein,0.596,21,0.9999999999999999,2407.9999999999995,1244.0,125.0,0.9999999999999999,2407.9999999999995,1244.0,123.0,nonessential
2036,HNEAP_RS10190,HNEAP_RS10190,1,NC_013422.1,2190770,2191084,+,,hypothetical protein,0.419,14,0.7317506338728,1762.0555263657025,314.0,14.0,0.8422656922618135,2028.1757869664468,314.0,15.0,nonessential
2037,HNEAP_RS10195,HNEAP_RS10195,1,NC_013422.1,2191094,2191510,-,,peroxiredoxin,0.5659,4,0.9544907419329114,2298.4137065744508,416.0,23.0,0.9659320445290733,2325.9643632260086,416.0,23.0,nonessential
2038,HNEAP_RS10200,HNEAP_RS10200,1,NC_013422.1,2191507,2192316,-,,indole-3-glycerol-phosphate synthase,0.584,7,4.0164961443282925e-11,9.671722715542529e-08,809.0,3.0,1.000105944228921e-10,2.4082551137032417e-07,809.0,3.0,essential
2039,HNEAP_RS10205,HNEAP_RS10205,1,NC_013422.1,2192309,2193367,-,,anthranilate phosphoribosyltransferase,0.6081,14,2.46609226307837e-19,5.938350169492716e-16,1058.0,0.0,9.174619609513388e-19,2.209248401970824e-15,1058.0,0.0,essential
2040,HNEAP_RS10210,HNEAP_RS10210,1,NC_013422.1,2193678,2194604,+,,glycine--tRNA ligase subunit alpha,0.5912,21,5.171436333442334e-17,1.245281869092914e-13,926.0,0.0,1.6330610108307242e-16,3.932410914080384e-13,926.0,0.0,essential
