,Locus Id,NCBI Accession number,NCBI gi number,First base pair in the CDS,Last base pair in the CDS,Gene length,Direction of CDS,Gene description,Fraction GC,Number of TA pairs,Uncorrected replicate 1 p value,Bonferroni corrected replicate 1 p value,Number of transposon insertions seen in replicate 1,Uncorrected replicate 2 p value,Bonferroni corrected replicate 2 p value,Number of transposon insertions seen in replicate 2,Is the gene essential?
2162,HNEAP_RS11200,WP_012825092.1,502587355.0,2418177,2419328,1151.0,-,succinyl-diaminopimelate desuccinylase,0.599,13,5.7060461747806025e-21,1.3740159188871691e-17,0.0,2.38269728828066e-20,5.737535070179829e-17,0.0,essential
2163,HNEAP_RS11205,WP_012825093.1,502587356.0,2419349,2419711,362.0,-,arsenate reductase,0.5344,6,0.9118306979914608,2195.6883207634373,19.0,0.8905425196702494,2144.4263873659606,18.0,nonessential
2164,HNEAP_RS11210,WP_012825094.1,502587357.0,2419993,2420331,338.0,+,hypothetical protein,0.5428,4,0.9999996747275812,2407.9992167440155,34.0,0.999999982843147,2407.9999586862978,36.0,nonessential
2165,HNEAP_RS11215,WP_012825095.1,502587358.0,2420860,2421132,272.0,+,PepSY domain-containing protein,0.5751,3,0.9997426410518679,2407.380279652898,23.0,0.9998349931816489,2407.6026635814105,23.0,nonessential
2166,HNEAP_RS11220,WP_081441164.1,1174219983.0,2421136,2421645,509.0,+,hypothetical protein,0.6157,4,0.9920155351618937,2388.77340866984,31.0,0.9749243514931349,2347.617838395469,28.0,nonessential
2167,HNEAP_RS11225,WP_012825097.1,502587360.0,2421695,2422549,854.0,-,nicotinate-nucleotide diphosphorylase (carboxylating),0.6035,10,6.287059437036183e-13,1.5139239124383129e-09,2.0,2.0011735582520702e-11,4.8188259282709853e-08,3.0,essential
2168,HNEAP_RS11230,WP_012825098.1,502587361.0,2422744,2423730,986.0,+,2-hydroxyacid dehydrogenase,0.5826,17,0.9916783579976148,2387.9614860582565,54.0,0.9953350671574719,2396.766841715192,54.0,nonessential
2169,HNEAP_RS11235,WP_012825099.1,502587362.0,2423995,2425116,1121.0,-,flagellar motor protein MotB,0.5267,36,0.9999626832238137,2407.910141202943,72.0,0.9999858110110308,2407.9658329145623,72.0,nonessential
2170,HNEAP_RS11240,WP_012825100.1,502587363.0,2425258,2427249,1991.0,-,hypothetical protein,0.5718,75,0.9999999999983846,2407.99999999611,146.0,0.9999999999986305,2407.999999996702,143.0,nonessential
2171,HNEAP_RS12395,WP_012825101.1,502587364.0,2427636,2427977,341.0,+,IS66 family insertion sequence hypothetical protein,0.6023,5,0.4025370594131049,969.3092390667566,12.0,0.44680902402015676,1075.9161298405375,12.0,nonessential
2172,HNEAP_RS11250,WP_012825102.1,502587365.0,2427974,2428312,338.0,+,IS66 family insertion sequence hypothetical protein,0.5959,7,0.9999569554655514,2407.8963487610476,29.0,0.9999386177332471,2407.852191501659,28.0,nonessential
2173,HNEAP_RS11260,WP_012825103.1,502587366.0,2430091,2430270,179.0,-,hypothetical protein,0.5333,2,0.8982730959441398,2163.0416150334886,10.0,0.9131884285016864,2198.9577358320607,10.0,nonessential
2174,HNEAP_RS11265,WP_012825104.1,502587367.0,2430355,2430567,212.0,-,glycine zipper 2TM domain-containing protein,0.615,2,0.9889299468099468,2381.343311918352,15.0,0.9915425626026615,2387.634490747209,15.0,nonessential
2175,HNEAP_RS11270,WP_041600447.1,753844830.0,2430557,2430820,263.0,+,hypothetical protein,0.4394,8,0.40098228928723806,965.5653526036692,9.0,0.4397491633191114,1058.9159852724204,9.0,nonessential
2176,HNEAP_RS11275,WP_012825105.1,502587368.0,2430909,2431673,764.0,+,Crp/Fnr family transcriptional regulator,0.4797,35,0.04535195199373191,109.20750040090644,21.0,0.06308067529670885,151.89826611447492,21.0,nonessential
2177,HNEAP_RS11280,WP_012825106.1,502587369.0,2431735,2432583,848.0,-,BON domain-containing protein,0.4923,37,0.805101953531234,1938.6855041032115,38.0,0.8873333280991231,2136.6986540626885,39.0,nonessential
2178,HNEAP_RS11285,WP_012825107.1,502587370.0,2432660,2432875,215.0,-,CsbD family protein,0.4537,5,0.9744276743867007,2346.4218399231754,14.0,0.9798201566038599,2359.4069371020946,14.0,nonessential
2179,HNEAP_RS11290,WP_012825108.1,502587371.0,2432878,2433075,197.0,-,hypothetical protein,0.4798,7,0.04482015484149869,107.92693285832885,3.0,0.05271479093504798,126.93721657159554,3.0,nonessential
2180,HNEAP_RS11295,WP_012825110.1,502587373.0,2433455,2434321,866.0,-,glutamate racemase,0.6113,14,0.9999976401155469,2407.994317398237,63.0,0.9999964663093476,2407.991490872909,61.0,nonessential
2181,HNEAP_RS11300,WP_012825111.1,502587374.0,2434506,2435198,692.0,+,phosphate regulon transcriptional regulatory protein PhoB,0.596,8,0.9111559745175145,2194.063586638175,34.0,0.969727172363792,2335.1030310520114,36.0,nonessential
2182,HNEAP_RS11305,WP_012825112.1,502587375.0,2435205,2436623,1418.0,+,phosphate regulon sensor histidine kinase PhoR,0.5863,26,0.466073808164491,1122.3057300600944,55.0,0.3942182358501424,949.2775119271429,52.0,nonessential
2183,HNEAP_RS11310,WP_012825113.1,502587376.0,2436661,2437059,398.0,-,hypothetical protein,0.5388,7,0.9513957341761136,2290.9609278960816,22.0,0.9404123847359775,2264.513022444234,21.0,nonessential
2184,HNEAP_RS11315,WP_012825114.1,502587377.0,2437293,2438774,1481.0,-,sigma-54-dependent Fis family transcriptional regulator,0.6073,10,0.9788957118096135,2357.1808740375495,74.0,0.9886596155536439,2380.6923542531745,74.0,nonessential
2185,HNEAP_RS11320,WP_012825115.1,502587378.0,2438803,2440449,1646.0,-,signal transduction histidine kinase,0.5653,30,0.9868345885062039,2376.297689122939,83.0,0.9833644419830342,2367.941576295146,80.0,nonessential
2186,HNEAP_RS11325,WP_041600448.1,753844831.0,2440486,2440725,239.0,-,hypothetical protein,0.5417,7,0.9924612305648018,2389.8466432000428,17.0,0.9944142662248268,2394.549553069383,17.0,nonessential
2187,HNEAP_RS11330,WP_012825117.1,502587380.0,2441017,2442273,1256.0,-,peptide-methionine (R)-S-oxide reductase,0.5823,23,0.9999998971746074,2407.9997523964544,89.0,0.999999972870541,2407.9999346722625,89.0,nonessential
2188,HNEAP_RS11335,WP_012825118.1,502587381.0,2442486,2443373,887.0,-,glycosyltransferase family 2 protein,0.58,18,0.9999999648548961,2407.99991537059,70.0,0.9999999486435914,2407.999876333768,68.0,nonessential
2189,HNEAP_RS11340,WP_041600449.1,753844832.0,2443461,2444369,908.0,-,hypothetical protein,0.6183,7,0.9999996318713588,2407.999113546232,68.0,0.9999978934539828,2407.9949274371907,64.0,nonessential
2190,HNEAP_RS11345,WP_012825120.1,502587383.0,2444417,2444893,476.0,-,hypothetical protein,0.5912,13,0.9999782297651781,2407.947577274549,38.0,0.9999747589855931,2407.9392196373083,37.0,nonessential
2191,HNEAP_RS11350,WP_041601099.1,753845482.0,2444910,2446169,1259.0,-,MFS transporter,0.5794,22,0.9999999999999999,2407.9999999999995,205.0,0.9999999999999999,2407.9999999999995,201.0,nonessential
2192,HNEAP_RS11355,WP_012825122.1,502587385.0,2446242,2446532,290.0,+,YcgL domain-containing protein,0.567,4,0.9999999999999999,2407.9999999999995,49.0,0.9999999999999999,2407.9999999999995,48.0,nonessential
2193,HNEAP_RS11360,WP_012825123.1,502587386.0,2446603,2447019,416.0,+,hypothetical protein,0.5228,3,0.9999999830175109,2407.9999591061664,42.0,0.9999999792122076,2407.999949942996,41.0,nonessential
2194,HNEAP_RS11365,WP_012825124.1,502587387.0,2447139,2448260,1121.0,+,3-dehydroquinate synthase,0.5838,17,2.1529340417898652e-17,5.1842651726299956e-14,2.0,8.139487219869215e-17,1.9599885225445068e-13,2.0,essential
2195,HNEAP_RS11370,WP_081441165.1,1174219984.0,2448278,2449789,1511.0,+,hypothetical protein,0.5853,19,0.9999999999925631,2407.999999982092,117.0,0.999999999978286,2407.9999999477127,113.0,nonessential
2196,HNEAP_RS11375,WP_012825126.1,502587389.0,2449828,2450541,713.0,-,class I SAM-dependent methyltransferase,0.6261,8,0.9969002411228393,2400.535780623797,43.0,0.9969888084678151,2400.749050790499,42.0,nonessential
2197,HNEAP_RS11380,WP_012825127.1,502587390.0,2450538,2453723,3185.0,-,phosphohydrolase,0.5637,59,0.9999999999999999,2407.9999999999995,260.0,0.9999999999999999,2407.9999999999995,252.0,nonessential
2198,HNEAP_RS11385,WP_012825129.1,502587392.0,2454477,2458937,4460.0,+,glutamate synthase large subunit,0.5846,64,1.7743355822072988e-71,4.272600081955176e-68,4.0,3.975868017139272e-69,9.573890185271367e-66,4.0,essential
2199,HNEAP_RS11395,WP_012825130.1,502587394.0,2460555,2461433,878.0,+,alpha/beta hydrolase,0.4767,19,0.0071692466148063645,17.263545848453724,21.0,0.0035902647095522175,8.645357420601739,19.0,nonessential
2200,HNEAP_RS11400,WP_012825131.1,502587395.0,2461415,2461645,230.0,-,hypothetical protein,0.4805,8,0.18983045140400662,457.11172698084795,6.0,0.21507006572999837,517.8887182778361,6.0,nonessential
2201,HNEAP_RS11405,WP_041600450.1,753844833.0,2461872,2462171,299.0,+,hypothetical protein,0.5333,5,0.9999888275650184,2407.9730967765645,28.0,0.9999827197534908,2407.958389166406,27.0,nonessential
2202,HNEAP_RS11410,WP_049772538.1,908628505.0,2462288,2462554,266.0,-,hypothetical protein,0.5543,7,0.018582517194340818,44.746701403972686,4.0,0.023085256507985704,55.58929767122957,4.0,nonessential
2203,HNEAP_RS12400,WP_012825132.1,502587396.0,2462571,2464172,1601.0,-,hypothetical protein,0.5556,41,0.07556642562250214,181.96395289898516,52.0,0.11592984067966207,279.15905635662625,52.0,nonessential
2204,HNEAP_RS11420,WP_012825133.1,502587397.0,2464176,2465417,1241.0,-,hypothetical protein,0.5443,38,0.9919338558889021,2388.5767249804762,66.0,0.9957911137181725,2397.8650018333597,66.0,nonessential
2205,HNEAP_RS11425,WP_012825134.1,502587398.0,2465554,2466270,716.0,-,hypothetical protein,0.4895,22,0.998829381328245,2405.181150238414,45.0,0.9996466627504984,2407.1491639032,46.0,nonessential
2206,HNEAP_RS11435,WP_012825136.1,502587400.0,2467385,2467840,455.0,-,hypothetical protein,0.5724,13,0.6474649281343922,1559.0955469476164,19.0,0.6084109904749166,1465.0536650635993,18.0,nonessential
2207,HNEAP_RS11440,WP_012825137.1,502587401.0,2467837,2468202,365.0,-,hypothetical protein,0.5792,12,0.009459110122072652,22.777537173950947,6.0,0.012507387863953482,30.117789976399983,6.0,nonessential
2208,HNEAP_RS11445,WP_012825138.1,502587402.0,2468199,2469029,830.0,-,hypothetical protein,0.5716,23,0.83890127496314,2020.0742701112413,38.0,0.8795403297671252,2117.9331140792374,38.0,nonessential
2209,HNEAP_RS11450,WP_012825139.1,502587403.0,2469032,2473048,4016.0,-,hypothetical protein,0.5594,129,0.9999999999999999,2407.9999999999995,270.0,0.9999999999999999,2407.9999999999995,264.0,nonessential
2210,HNEAP_RS11455,WP_041600453.1,753844836.0,2473045,2473686,641.0,-,hypothetical protein,0.5639,14,0.43644755994531675,1050.9657243483227,24.0,0.41637272836097833,1002.6255298932358,23.0,nonessential
2211,HNEAP_RS11460,WP_012825141.1,502587405.0,2474241,2475122,881.0,-,hypothetical protein,0.4921,34,0.13049447960693075,314.23070689348924,28.0,0.1720063764521653,414.19135449681403,28.0,nonessential
2212,HNEAP_RS11465,WP_081441166.1,1174219985.0,2475151,2475912,761.0,-,pilus assembly protein TadE,0.5853,13,0.07135671899967669,171.82697935122147,22.0,0.0963478807582721,232.0056968659192,22.0,nonessential
2213,HNEAP_RS12405,WP_012825143.1,502587407.0,2475952,2477544,1592.0,-,hypothetical protein,0.5562,45,3.933400125569728e-06,0.009471627502371904,31.0,2.4447875741263027e-06,0.005887048478496137,29.0,essential
2214,HNEAP_RS11475,WP_041600454.1,753844837.0,2477553,2478848,1295.0,-,hypothetical protein,0.4645,45,0.9864861369132382,2375.4586176870775,67.0,0.9927339663694223,2390.503391017569,67.0,nonessential
2215,HNEAP_RS11480,WP_012825145.1,502587409.0,2478881,2479675,794.0,-,pilus assembly protein TadE,0.5748,18,0.09754291554339467,234.88334062849435,24.0,0.12965159730886106,312.20104631973743,24.0,nonessential
2216,HNEAP_RS11485,WP_012825146.1,502587410.0,2479675,2480217,542.0,-,tetratricopeptide repeat protein,0.5506,13,0.6789400963106712,1634.8877519160962,23.0,0.6534975776257013,1573.6221669226886,22.0,nonessential
2217,HNEAP_RS11490,WP_012825147.1,502587411.0,2480202,2480555,353.0,-,hypothetical protein,0.5678,4,0.955241185140131,2300.2207738174357,20.0,0.9427580960596854,2270.1614953117223,19.0,nonessential
2218,HNEAP_RS11495,WP_012825148.1,502587412.0,2480552,2481448,896.0,-,type II secretion protein F,0.5452,21,0.9756650935763175,2349.4015453317725,47.0,0.9777137255250601,2354.3346510643446,46.0,nonessential
2219,HNEAP_RS11500,WP_012825149.1,502587413.0,2481445,2482299,854.0,-,type II secretion protein F,0.5462,17,0.8375716374766701,2016.8725030438216,39.0,0.8789575847147368,2116.529863993086,39.0,nonessential
2220,HNEAP_RS11505,WP_012825150.1,502587414.0,2482296,2484002,1706.0,-,hypothetical protein,0.5542,29,0.907388705969391,2184.9920039742938,78.0,0.9111233885731385,2193.9851196841173,76.0,nonessential
2221,HNEAP_RS11510,WP_012825151.1,502587415.0,2484019,2485350,1331.0,-,type II and III secretion system protein,0.5263,29,0.999999803731878,2407.9995273863624,92.0,0.9999999021191657,2407.999764302951,91.0,nonessential
2222,HNEAP_RS11515,WP_012825152.1,502587416.0,2485375,2486151,776.0,-,Flp pilus assembly protein CpaB,0.5212,19,0.9999976175283742,2407.994263008325,58.0,0.999996020651513,2407.9904177288436,56.0,nonessential
2223,HNEAP_RS11520,WP_012825153.1,502587417.0,2486174,2486377,203.0,-,hypothetical protein,0.5147,5,0.5844796216291094,1407.4269288828955,8.0,0.6189455058545698,1490.420778097804,8.0,nonessential
2224,HNEAP_RS11525,WP_012825154.1,502587418.0,2486385,2487077,692.0,-,hypothetical protein,0.5051,15,0.5910483914170437,1423.2445265322413,28.0,0.501246724567716,1207.00211275906,26.0,nonessential
2225,HNEAP_RS11530,WP_012825155.1,502587419.0,2487079,2487954,875.0,-,hypothetical protein,0.5274,25,0.9998631171979534,2407.670386212672,57.0,0.9998880408616027,2407.730402394739,56.0,nonessential
2226,HNEAP_RS11535,WP_012825156.1,502587420.0,2487962,2488456,494.0,-,hypothetical protein,0.4485,18,0.0008533692849328249,2.0549132381182424,7.0,0.001279918921795351,3.0820447636832053,7.0,nonessential
2227,HNEAP_RS11540,WP_012825157.1,502587421.0,2488472,2489026,554.0,-,hypothetical protein,0.409,21,0.16440374698311996,395.88422273535286,17.0,0.20161256328943394,485.4830524009569,17.0,nonessential
2228,HNEAP_RS11545,WP_041600455.1,753844838.0,2489070,2489651,581.0,-,hypothetical protein,0.4399,22,0.9892933765302739,2382.2184506849,34.0,0.9959358063457245,2398.213421680505,35.0,nonessential
2229,HNEAP_RS11550,WP_081441167.1,1174219986.0,2489623,2491278,1655.0,-,hypothetical protein,0.5266,60,0.9999999641651067,2407.999913709577,112.0,0.9999999862405121,2407.999966867153,111.0,nonessential
2230,HNEAP_RS11555,WP_012825160.1,502587424.0,2491384,2491662,278.0,-,hypothetical protein,0.5233,8,0.9099351667812419,2191.1238816092305,15.0,0.9264510303419353,2230.8940810633803,15.0,nonessential
2231,HNEAP_RS11560,WP_012825161.1,502587425.0,2492137,2493132,995.0,+,OmpA/MotB domain-containing protein,0.5392,34,0.9971760425986704,2401.1999105775985,57.0,0.9985367366608772,2404.476461879392,57.0,nonessential
2232,HNEAP_RS11565,WP_012825162.1,502587426.0,2493233,2493859,626.0,+,non-canonical purine NTP pyrophosphatase,0.5726,15,0.5655058266566064,1361.7380305891083,25.0,0.6256601226398104,1506.5895753166635,25.0,nonessential
2233,HNEAP_RS11570,WP_041601107.1,753845490.0,2493865,2495025,1160.0,+,YggW family oxidoreductase,0.5616,19,0.8349023919482387,2010.4449598113588,52.0,0.8827338631509637,2125.6231424675207,52.0,nonessential
2234,HNEAP_RS11575,WP_012825164.1,502587428.0,2495044,2496432,1388.0,-,UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase,0.5745,29,3.8726180598385286e-25,9.325264288091177e-22,0.0,2.1704621104363294e-24,5.226472761930681e-21,0.0,essential
2235,HNEAP_RS11580,WP_012825165.1,502587429.0,2496553,2496999,446.0,-,ATP synthase F1 subunit epsilon,0.5481,9,2.7818390233313804e-07,0.0006698668368181964,1.0,4.6966002354102616e-07,0.001130941336686791,1.0,essential
2236,HNEAP_RS11585,WP_012825166.1,502587430.0,2497014,2498402,1388.0,-,F0F1 ATP synthase subunit beta,0.5529,37,2.2602309873588873e-23,5.442636217560201e-20,1.0,1.2278456798158899e-22,2.9566523969966627e-19,1.0,essential
2237,HNEAP_RS11590,WP_012825167.1,502587431.0,2498444,2499304,860.0,-,F0F1 ATP synthase subunit gamma,0.5261,20,7.488797947679144e-16,1.8033025458011378e-12,0.0,2.178760945105808e-15,5.246456355814786e-12,0.0,essential
2238,HNEAP_RS11595,WP_012825168.1,502587432.0,2499320,2500858,1538.0,-,F0F1 ATP synthase subunit alpha,0.5322,37,8.90883125090355e-28,2.145246565217575e-24,0.0,6.015381590637346e-27,1.448503887025473e-23,0.0,essential
2239,HNEAP_RS11600,WP_012825169.1,502587433.0,2500868,2501404,536.0,-,F0F1 ATP synthase subunit delta,0.527,14,3.740153358841816e-10,9.006289288091093e-07,0.0,7.277025200624173e-10,1.752307668310301e-06,0.0,essential
2240,HNEAP_RS11605,WP_012825170.1,502587434.0,2501423,2501893,470.0,-,F0F1 ATP synthase subunit B,0.5287,5,5.416145726588819e-09,1.3042078909625875e-05,0.0,9.708699306712034e-09,2.3378547930562578e-05,0.0,essential
2241,HNEAP_RS11610,WP_012825171.1,502587435.0,2501985,2502272,287.0,-,F0F1 ATP synthase subunit C,0.5278,2,8.959313636713799e-06,0.021574027237206826,0.0,1.2795393982395699e-05,0.030811308709608843,0.0,essential
2242,HNEAP_RS11615,WP_012825172.1,502587436.0,2502322,2503143,821.0,-,F0F1 ATP synthase subunit A,0.5182,14,3.633623586670228e-15,8.749765596701909e-12,0.0,1.0071745164074539e-14,2.425276235509149e-11,0.0,essential
2243,HNEAP_RS11620,WP_012825173.1,502587437.0,2503183,2503590,407.0,-,hypothetical protein,0.5735,13,6.945885072059112e-08,0.00016725691253518342,0.0,1.1513899692697149e-07,0.0002772547046001474,0.0,essential
2244,HNEAP_RS11625,WP_012825174.1,502587438.0,2503574,2503840,266.0,-,hypothetical protein,0.5618,6,2.0971065216465772e-05,0.05049832504124958,0.0,2.9179250102531387e-05,0.07026363424689558,0.0,ambiguous
2245,HNEAP_RS11630,WP_012825175.1,502587439.0,2503955,2504815,860.0,-,chromosome partitioning protein ParB,0.5854,12,0.9999999999328958,2407.9999998384133,76.0,0.9999999999934054,2407.99999998412,77.0,nonessential
2246,HNEAP_RS11635,WP_012825176.1,502587440.0,2504853,2505632,779.0,-,ParA family protein,0.5974,13,0.9999999999897292,2407.999999975268,73.0,0.9999999999826374,2407.999999958191,71.0,nonessential
2247,HNEAP_RS11640,WP_081441168.1,1174219987.0,2505629,2506309,680.0,-,16S rRNA (guanine(527)-N(7))-methyltransferase RsmG,0.5536,19,0.999882726629733,2407.717605724397,47.0,0.9997890180578248,2407.4919554832422,45.0,nonessential
2248,HNEAP_RS11645,WP_012825178.1,502587442.0,2506306,2508186,1880.0,-,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG,0.596,36,0.9999999999999788,2407.999999999949,146.0,0.9999999999999606,2407.999999999905,142.0,nonessential
2249,HNEAP_RS11650,WP_012825179.1,502587443.0,2508604,2509035,431.0,+,cold-shock protein,0.5347,9,0.9999999999777625,2407.999999946452,49.0,0.9999999999923472,2407.9999999815723,49.0,nonessential
2250,HNEAP_RS11655,WP_012825180.1,502587444.0,2509042,2509968,926.0,-,LysR family transcriptional regulator,0.5685,18,0.9999999991592879,2407.9999979755653,77.0,0.9999999725983272,2407.999934016772,71.0,nonessential
2251,HNEAP_RS11660,WP_012825181.1,502587446.0,2510121,2510447,326.0,+,thioredoxin TrxA,0.4985,7,0.010052639937439376,24.206756969354018,5.0,0.0002739353064173753,0.6596362178530397,2.0,nonessential
2252,HNEAP_RS11665,WP_012825182.1,502587447.0,2510632,2511891,1259.0,+,transcription termination factor Rho,0.5635,18,7.191886906997976e-23,1.7318063672051124e-19,0.0,3.4341619463156657e-22,8.269461966728123e-19,0.0,essential
2253,HNEAP_RS11670,WP_012825183.1,502587449.0,2512118,2513404,1286.0,-,phosphoribosylamine--glycine ligase,0.5897,22,1.3048458127231591e-21,3.1420687170373672e-18,1.0,6.2454007177589025e-21,1.5038924928363436e-17,1.0,essential
2254,HNEAP_RS11675,WP_012825184.1,502587450.0,2513479,2513958,479.0,+,tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL,0.5563,10,0.016560959261284206,39.87878990117237,10.0,0.022416767299323792,53.979575656771694,10.0,nonessential
2255,HNEAP_RS11680,WP_012825185.1,502587451.0,2513955,2514650,695.0,+,tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO,0.5776,10,0.9998061623899717,2407.533239035052,47.0,0.9999499780625097,2407.8795471745234,48.0,nonessential
