locusId,sysName,type,scaffoldId,begin,end,strand,name,desc,GC,nTA,length,nBegin,nEnd,nStrains,insertionIndex,normalizedGCInsertions,normalizedGCStrains,gammaLikelyRatio,ones
HNEAP_RS09690,HNEAP_RS09690,1,NC_013422.1,2083555,2084688,+,,tRNA 2-thiouridine(34) synthase MnmA,0.5582,25,1133,2083668.3,2084574.7,0,0,0,0,13.366775,1
HNEAP_RS09695,HNEAP_RS09695,1,NC_013422.1,2084724,2085353,+,,DUF489 domain-containing protein,0.5381,13,629,2084786.9,2085290.1,4,0.007949126,0.210941529,0.210941529,3.466402126,1
HNEAP_RS09700,HNEAP_RS09700,1,NC_013422.1,2085404,2085727,-,,DUF2818 domain-containing protein,0.5093,8,323,2085436.3,2085694.7,0,0,0,0,13.366775,1
HNEAP_RS09705,HNEAP_RS09705,1,NC_013422.1,2085805,2087250,-,,NADH-quinone oxidoreductase subunit NuoN,0.5491,36,1445,2085949.5,2087105.5,0,0,0,0,13.366775,1
HNEAP_RS09710,HNEAP_RS09710,1,NC_013422.1,2087259,2088782,-,,NADH-quinone oxidoreductase subunit M,0.5459,33,1523,2087411.3,2088629.7,0,0,0,0,13.366775,1
HNEAP_RS09715,HNEAP_RS09715,1,NC_013422.1,2088808,2090766,-,,NADH-quinone oxidoreductase subunit L,0.5411,43,1958,2089003.8,2090570.2,0,0,0,0,13.366775,1
HNEAP_RS09720,HNEAP_RS09720,1,NC_013422.1,2090770,2091075,-,,NADH-quinone oxidoreductase subunit NuoK,0.4902,7,305,2090800.5,2091044.5,0,0,0,0,13.366775,1
HNEAP_RS09725,HNEAP_RS09725,1,NC_013422.1,2091068,2091727,-,,NADH:ubiquinone oxidoreductase subunit J,0.5318,10,659,2091133.9,2091661.1,0,0,0,0,13.366775,1
HNEAP_RS09730,HNEAP_RS09730,1,NC_013422.1,2091793,2092281,-,,NADH-quinone oxidoreductase subunit NuoI,0.5276,13,488,2091841.8,2092232.2,0,0,0,0,13.366775,1
HNEAP_RS09735,HNEAP_RS09735,1,NC_013422.1,2092353,2093411,-,,NADH-quinone oxidoreductase subunit NuoH,0.5326,23,1058,2092458.8,2093305.2,0,0,0,0,13.366775,1
HNEAP_RS09740,HNEAP_RS09740,1,NC_013422.1,2093405,2095789,-,,NADH-quinone oxidoreductase subunit G,0.5711,40,2384,2093643.4,2095550.6,0,0,0,0,13.366775,1
HNEAP_RS09745,HNEAP_RS09745,1,NC_013422.1,2095815,2097104,-,,NADH-quinone oxidoreductase subunit F,0.5636,24,1289,2095943.9,2096975.1,0,0,0,0,13.366775,1
HNEAP_RS09750,HNEAP_RS09750,1,NC_013422.1,2097109,2097606,-,,NAD(P)H-dependent oxidoreductase subunit E,0.5181,14,497,2097158.7,2097556.3,0,0,0,0,13.366775,1
HNEAP_RS09755,HNEAP_RS09755,1,NC_013422.1,2097606,2098859,-,,NADH-quinone oxidoreductase subunit NuoD,0.5407,39,1253,2097731.3,2098733.7,0,0,0,0,13.366775,1
HNEAP_RS09760,HNEAP_RS09760,1,NC_013422.1,2098862,2099596,-,,NADH-quinone oxidoreductase subunit C,0.551,14,734,2098935.4,2099522.6,0,0,0,0,13.366775,1
HNEAP_RS09765,HNEAP_RS09765,1,NC_013422.1,2099634,2100113,-,,NADH dehydrogenase subunit B,0.5583,14,479,2099681.9,2100065.1,0,0,0,0,13.366775,1
HNEAP_RS09770,HNEAP_RS09770,1,NC_013422.1,2100104,2100460,-,,NADH-quinone oxidoreductase subunit A,0.493,9,356,2100139.6,2100424.4,0,0,0,0,13.366775,1
HNEAP_RS09775,HNEAP_RS09775,5,NC_013422.1,2100594,2100678,-,,tRNA-Leu,0.6,3,84,2100602.4,2100669.6,0,0,0,0,13.366775,1
HNEAP_RS09780,HNEAP_RS09780,1,NC_013422.1,2100759,2101217,-,,preprotein translocase subunit SecG,0.5272,9,458,2100804.8,2101171.2,5,0.013646288,0.368892188,0.368892188,-0.056645826,1
HNEAP_RS09785,HNEAP_RS09785,1,NC_013422.1,2101217,2101987,-,,triose-phosphate isomerase,0.5707,14,770,2101294,2101910,0,0,0,0,13.366775,1
HNEAP_RS09790,HNEAP_RS09790,1,NC_013422.1,2102114,2103454,-,,phosphoglucosamine mutase,0.5518,25,1340,2102248,2103320,0,0,0,0,13.366775,1
HNEAP_RS09795,HNEAP_RS09795,1,NC_013422.1,2103619,2104335,-,,cytochrome C class I,0.5467,13,716,2103690.6,2104263.4,41,0.071578212,1.872327526,1.872327526,-11.22177007,1
HNEAP_RS09800,HNEAP_RS09800,1,NC_013422.1,2104505,2105362,-,,dihydropteroate synthase,0.5688,13,857,2104590.7,2105276.3,0,0,0,0,13.366775,1
HNEAP_RS09805,HNEAP_RS09805,1,NC_013422.1,2105370,2107337,-,,ATP-dependent zinc metalloprotease FtsH,0.5711,22,1967,2105566.7,2107140.3,0,0,0,0,13.366775,1
HNEAP_RS09810,HNEAP_RS09810,1,NC_013422.1,2107398,2108027,-,,23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE,0.554,14,629,2107460.9,2107964.1,35,0.069554849,1.797627266,1.797627266,-10.99273499,1
HNEAP_RS09815,HNEAP_RS09815,1,NC_013422.1,2108159,2108602,-,,copper chaperone PCu(A)C,0.5473,5,443,2108203.3,2108557.7,15,0.042325056,1.106028654,1.106028654,-7.971988004,1
HNEAP_RS12355,HNEAP_RS12355,1,NC_013422.1,2108599,2109318,-,,SCO family protein,0.5389,19,719,2108670.9,2109246.1,31,0.053894298,1.42823976,1.42823976,-9.759451149,1
HNEAP_RS09825,HNEAP_RS09825,1,NC_013422.1,2109535,2109855,+,,ribosome assembly RNA-binding protein YhbY,0.5545,8,320,2109567,2109823,30,0.1171875,3.026200402,3.026200402,-14.16616781,1
HNEAP_RS09830,HNEAP_RS09830,1,NC_013422.1,2109874,2110557,+,,leucyl/phenylalanyl-tRNA--protein transferase,0.5702,14,683,2109942.3,2110488.7,50,0.091508053,2.303817723,2.303817723,-12.43802983,1
HNEAP_RS09835,HNEAP_RS09835,1,NC_013422.1,2110623,2112623,+,,sodium/hydrogen exchanger,0.5887,23,2000,2110823,2112423,7,0.004375,0.106984788,0.106984788,7.370912192,1
HNEAP_RS09840,HNEAP_RS09840,1,NC_013422.1,2112753,2112986,+,,hypothetical protein,0.5983,2,233,2112776.3,2112962.7,12,0.064377682,1.551171977,1.551171977,-10.19017648,1
HNEAP_RS09845,HNEAP_RS09845,1,NC_013422.1,2113162,2116641,+,,transcription-repair coupling factor,0.5954,55,3479,2113509.9,2116293.1,131,0.047068123,1.139149414,1.139149414,-8.213631618,1
HNEAP_RS09850,HNEAP_RS09850,1,NC_013422.1,2116638,2117108,+,,RDD family protein,0.5648,10,470,2116685,2117061,23,0.061170213,1.55342473,1.55342473,-10.1978678,1
HNEAP_RS09855,HNEAP_RS09855,1,NC_013422.1,2117275,2119425,-,,exodeoxyribonuclease V subunit alpha,0.5867,28,2150,2117490,2119210,82,0.047674419,1.169442227,1.169442227,-8.43055541,1
HNEAP_RS09860,HNEAP_RS09860,1,NC_013422.1,2119416,2123174,-,,exodeoxyribonuclease V subunit beta,0.5693,56,3758,2119791.8,2122798.2,123,0.04091272,1.031506088,1.031506088,-7.409537205,1
HNEAP_RS09865,HNEAP_RS09865,1,NC_013422.1,2123198,2123590,-,,type II toxin-antitoxin system death-on-curing family toxin,0.5394,11,392,2123237.2,2123550.8,16,0.051020408,1.35094405,1.35094405,-9.476889589,1
HNEAP_RS09870,HNEAP_RS09870,1,NC_013422.1,2123587,2123811,-,,transcriptional regulator,0.48,6,224,2123609.4,2123788.6,0,0,0,0,13.366775,1
HNEAP_RS09875,HNEAP_RS09875,1,NC_013422.1,2124017,2125120,-,,porin,0.4955,44,1103,2124127.3,2125009.7,0,0,0,0,13.366775,1
HNEAP_RS09880,HNEAP_RS09880,1,NC_013422.1,2125632,2126990,-,,hypothetical protein,0.5681,26,1358,2125767.8,2126854.2,57,0.052466863,1.325356788,1.325356788,-9.381223929,1
HNEAP_RS09885,HNEAP_RS09885,1,NC_013422.1,2127020,2129941,-,,DUF2339 domain-containing protein,0.5866,47,2921,2127312.1,2129648.9,221,0.094573776,2.320233408,2.320233408,-12.48114444,1
HNEAP_RS09890,HNEAP_RS09890,1,NC_013422.1,2130091,2130270,+,,hypothetical protein,0.5111,6,179,2130108.9,2130252.1,15,0.104748603,2.911999286,2.911999286,-13.91329163,1
HNEAP_RS09895,HNEAP_RS09895,1,NC_013422.1,2130303,2131508,+,,ADP-forming succinate--CoA ligase subunit beta,0.5929,12,1205,2130423.5,2131387.5,0,0,0,0,13.366775,1
HNEAP_RS09900,HNEAP_RS09900,1,NC_013422.1,2131505,2132392,+,,succinate--CoA ligase subunit alpha,0.6059,15,887,2131593.7,2132303.3,0,0,0,0,13.366775,1
HNEAP_RS09905,HNEAP_RS09905,1,NC_013422.1,2132445,2134130,+,,NAD+ synthase,0.6008,34,1685,2132613.5,2133961.5,0,0,0,0,13.366775,1
HNEAP_RS09910,HNEAP_RS09910,1,NC_013422.1,2134186,2134371,+,,4-oxalocrotonate tautomerase,0.5376,4,185,2134204.5,2134352.5,2,0.013513514,0.35890266,0.35890266,0.122834382,1
HNEAP_RS09915,HNEAP_RS09915,1,NC_013422.1,2134383,2135084,+,,two-component system response regulator CreB,0.584,8,701,2134453.1,2135013.9,28,0.049928673,1.229905519,1.229905519,-8.852759184,1
HNEAP_RS09920,HNEAP_RS09920,1,NC_013422.1,2135081,2136511,+,,two-component system sensor histidine kinase CreC,0.5549,26,1430,2135224,2136368,43,0.037587413,0.970005874,0.970005874,-6.923372106,1
HNEAP_RS09925,HNEAP_RS09925,1,NC_013422.1,2136601,2138616,+,,trypsin,0.5565,43,2015,2136802.5,2138414.5,104,0.064516129,1.66059699,1.66059699,-10.55591258,1
HNEAP_RS09930,HNEAP_RS09930,1,NC_013422.1,2138603,2139358,+,,exosortase K,0.5661,20,755,2138678.5,2139282.5,26,0.043046358,1.090882874,1.090882874,-7.859847667,1
HNEAP_RS09935,HNEAP_RS09935,1,NC_013422.1,2139340,2140398,-,,NUDIX hydrolase,0.5675,17,1058,2139445.8,2140292.2,9,0.01063327,0.268863777,0.268863777,1.970447876,1
HNEAP_RS09940,HNEAP_RS09940,1,NC_013422.1,2140429,2141655,-,,bifunctional ornithine acetyltransferase/N-acetylglutamate synthase,0.5974,17,1226,2140551.6,2141532.4,0,0,0,0,13.366775,1
HNEAP_RS09945,HNEAP_RS09945,1,NC_013422.1,2141741,2143087,-,,DUF945 domain-containing protein,0.5449,20,1346,2141875.6,2142952.4,40,0.037147103,0.974596687,0.974596687,-6.960416464,1
HNEAP_RS09950,HNEAP_RS09950,1,NC_013422.1,2143151,2145913,-,,preprotein translocase subunit SecA,0.5632,42,2762,2143427.2,2145636.8,0,0,0,0,13.366775,1
HNEAP_RS09955,HNEAP_RS09955,1,NC_013422.1,2146210,2146656,+,,DUF721 domain-containing protein,0.5548,9,446,2146254.6,2146611.4,0,0,0,0,13.366775,1
HNEAP_RS09960,HNEAP_RS09960,1,NC_013422.1,2146713,2147630,-,,UDP-3-O-acyl-N-acetylglucosamine deacetylase,0.5534,14,917,2146804.7,2147538.3,0,0,0,0,13.366775,1
HNEAP_RS09965,HNEAP_RS09965,1,NC_013422.1,2147888,2149768,-,,molecular chaperone HtpG,0.5534,28,1880,2148076,2149580,64,0.042553191,1.100859173,1.100859173,-7.933831476,1
HNEAP_RS09970,HNEAP_RS09970,1,NC_013422.1,2149951,2150298,-,,50S ribosomal protein L19,0.5546,4,347,2149985.7,2150263.3,0,0,0,0,13.366775,1
HNEAP_RS09975,HNEAP_RS09975,1,NC_013422.1,2150315,2151073,-,,tRNA (guanosine(37)-N1)-methyltransferase TrmD,0.5665,10,758,2150390.8,2150997.2,1,0.001649077,0.041764123,0.041764123,11.94873226,1
HNEAP_RS09980,HNEAP_RS09980,1,NC_013422.1,2151134,2151670,-,,ribosome maturation factor RimM,0.5326,16,536,2151187.6,2151616.4,1,0.00233209,0.062463645,0.062463645,10.12582502,1
HNEAP_RS09985,HNEAP_RS09985,1,NC_013422.1,2151677,2151937,-,,30S ribosomal protein S16,0.5862,5,260,2151703,2151911,0,0,0,0,13.366775,1
HNEAP_RS09990,HNEAP_RS09990,1,NC_013422.1,2152104,2153399,-,,adenylosuccinate synthase,0.5833,30,1295,2152233.5,2153269.5,0,0,0,0,13.366775,1
HNEAP_RS09995,HNEAP_RS09995,1,NC_013422.1,2153392,2154591,-,,ATP phosphoribosyltransferase regulatory subunit,0.5725,21,1199,2153511.9,2154471.1,0,0,0,0,13.366775,1
HNEAP_RS10000,HNEAP_RS10000,1,NC_013422.1,2154726,2154944,-,,DUF2065 domain-containing protein,0.5297,5,218,2154747.8,2154922.2,5,0.028669725,0.771703907,0.771703907,-5.181069239,1
HNEAP_RS10005,HNEAP_RS10005,1,NC_013422.1,2154960,2155841,-,,protease modulator HflC,0.5295,13,881,2155048.1,2155752.9,11,0.015607264,0.420244746,0.420244746,-0.918324631,1
HNEAP_RS10010,HNEAP_RS10010,1,NC_013422.1,2155838,2156974,-,,protease modulator HflK,0.5699,29,1136,2155951.6,2156860.4,29,0.031910211,0.803760383,0.803760383,-5.48427136,1
HNEAP_RS10015,HNEAP_RS10015,1,NC_013422.1,2157146,2158468,-,,GTPase HflX,0.5903,17,1322,2157278.2,2158335.8,77,0.072806354,1.775974604,1.775974604,-10.92518418,1
HNEAP_RS10020,HNEAP_RS10020,1,NC_013422.1,2158468,2158746,-,,RNA chaperone Hfq,0.5018,5,278,2158495.8,2158718.2,10,0.044964029,1.270836032,1.270836032,-9.131087135,1
HNEAP_RS10025,HNEAP_RS10025,1,NC_013422.1,2158944,2159921,-,,tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA,0.6022,14,977,2159041.7,2159823.3,47,0.06013306,1.440313124,1.440313124,-9.802742296,1
HNEAP_RS10030,HNEAP_RS10030,1,NC_013422.1,2159921,2161774,-,,DNA mismatch repair endonuclease MutL,0.6192,21,1853,2160106.3,2161588.7,114,0.076902321,1.7955947,1.7955947,-10.98641657,1
HNEAP_RS10035,HNEAP_RS10035,1,NC_013422.1,2162040,2163260,-,,N-acetylmuramoyl-L-alanine amidase,0.5708,28,1220,2162162,2163138,0,0,0,0,13.366775,1
HNEAP_RS10040,HNEAP_RS10040,1,NC_013422.1,2163510,2163713,-,,hypothetical protein,0.5196,4,203,2163530.3,2163692.7,13,0.080049261,2.192497397,2.192497397,-12.14001529,1
HNEAP_RS10045,HNEAP_RS10045,1,NC_013422.1,2163753,2164280,-,,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE,0.5511,10,527,2163805.7,2164227.3,1,0.002371917,0.061594406,0.061594406,10.19292512,1
HNEAP_RS10050,HNEAP_RS10050,1,NC_013422.1,2164317,2165879,-,,bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase,0.6008,23,1562,2164473.2,2165722.8,115,0.092029449,2.208997295,2.208997295,-12.18482384,1
HNEAP_RS10055,HNEAP_RS10055,1,NC_013422.1,2165889,2166899,-,,tryptophan--tRNA ligase,0.5559,22,1010,2165990,2166798,0,0,0,0,13.366775,1
HNEAP_RS10060,HNEAP_RS10060,1,NC_013422.1,2167115,2167351,+,,50S ribosomal protein L28,0.5654,4,236,2167138.6,2167327.4,0,0,0,0,13.366775,1
HNEAP_RS10065,HNEAP_RS10065,1,NC_013422.1,2167404,2167559,+,,50S ribosomal protein L33,0.4615,3,155,2167419.5,2167543.5,7,0.056451613,1.719766518,1.719766518,-10.74728988,1
HNEAP_RS10070,HNEAP_RS10070,1,NC_013422.1,2167684,2168529,+,,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase,0.5615,20,845,2167768.5,2168444.5,44,0.065088757,1.661770298,1.661770298,-10.55974976,1
HNEAP_RS10075,HNEAP_RS10075,1,NC_013422.1,2168622,2168894,+,,30S ribosomal protein S20,0.5385,5,272,2168649.2,2168866.8,1,0.004595588,0.121868517,0.121868517,6.656008378,1
HNEAP_RS10080,HNEAP_RS10080,1,NC_013422.1,2169063,2169692,+,,dioxygenase,0.5794,13,629,2169125.9,2169629.1,22,0.043720191,1.084767314,1.084767314,-7.81426524,1
HNEAP_RS10085,HNEAP_RS10085,1,NC_013422.1,2169947,2170684,-,,orotate phosphoribosyltransferase,0.5379,16,737,2170020.7,2170610.3,0,0,0,0,13.366775,1
HNEAP_RS10090,HNEAP_RS10090,1,NC_013422.1,2170746,2173328,-,,ATP-dependent chaperone ClpB,0.5641,35,2582,2171004.2,2173069.8,95,0.045991479,1.169277492,1.169277492,-8.429385881,1
HNEAP_RS10095,HNEAP_RS10095,1,NC_013422.1,2173355,2173534,+,,hypothetical protein,0.5111,1,179,2173372.9,2173516.1,6,0.041899441,1.164799714,1.164799714,-8.397554503,1
HNEAP_RS10100,HNEAP_RS10100,1,NC_013422.1,2173625,2174017,+,,hypothetical protein,0.5573,1,392,2173664.2,2173977.8,22,0.070153061,1.803332,1.803332,-11.01044376,1
HNEAP_RS10105,HNEAP_RS10105,1,NC_013422.1,2174365,2175225,-,,UDP-2 3-diacylglucosamine diphosphatase,0.5563,18,860,2174451,2175139,31,0.04505814,1.160141697,1.160141697,-8.364355963,1
HNEAP_RS10110,HNEAP_RS10110,1,NC_013422.1,2175479,2175805,+,,hypothetical protein,0.4985,9,326,2175511.6,2175772.4,13,0.049846626,1.417219369,1.417219369,-9.719740298,1
HNEAP_RS10115,HNEAP_RS10115,1,NC_013422.1,2175815,2176315,-,,peptide deformylase,0.5709,6,500,2175865,2176265,15,0.0375,0.943050292,0.943050292,-6.703245118,1
HNEAP_RS10120,HNEAP_RS10120,1,NC_013422.1,2176318,2176854,-,,amino acid-binding ACT domain-containing protein,0.5791,6,536,2176371.6,2176800.4,22,0.05130597,1.273583863,1.273583863,-9.149570007,1
HNEAP_RS10125,HNEAP_RS10125,1,NC_013422.1,2176882,2177646,-,,multi-copper polyphenol oxidoreductase,0.5948,14,764,2176958.4,2177569.6,38,0.062172775,1.506101632,1.506101632,-10.03480544,1
HNEAP_RS10130,HNEAP_RS10130,1,NC_013422.1,2177652,2178674,-,,23S rRNA pseudouridine(1911/1915/1917) synthase RluD,0.6061,20,1022,2177754.2,2178571.8,54,0.066046967,1.57264513,1.57264513,-10.26320634,1
HNEAP_RS10135,HNEAP_RS10135,1,NC_013422.1,2178858,2179679,+,,outer membrane protein assembly factor BamD,0.545,24,821,2178940.1,2179596.9,0,0,0,0,13.366775,1
HNEAP_RS10140,HNEAP_RS10140,1,NC_013422.1,2179768,2181069,+,,MFS transporter,0.5707,16,1301,2179898.1,2180938.9,71,0.068216756,1.716063005,1.716063005,-10.73543696,1
HNEAP_RS10145,HNEAP_RS10145,1,NC_013422.1,2181127,2181894,-,,disulfide bond isomerase DsbC/G-like protein,0.5651,14,767,2181203.7,2181817.3,43,0.070078227,1.778785184,1.778785184,-10.93398272,1
HNEAP_RS10150,HNEAP_RS10150,1,NC_013422.1,2181947,2182882,-,,site-specific tyrosine recombinase XerD,0.5951,16,935,2182040.5,2182788.5,42,0.056149733,1.359569979,1.359569979,-9.508896776,1
HNEAP_RS12360,HNEAP_RS12360,1,NC_013422.1,2182879,2184021,-,,hypothetical protein,0.6054,13,1142,2182993.2,2183906.8,47,0.051444834,1.226250026,1.226250026,-8.827618587,1
HNEAP_RS10160,HNEAP_RS10160,1,NC_013422.1,2184011,2185105,-,,ATPase AAA,0.6027,15,1094,2184120.4,2184995.6,59,0.067413163,1.613461186,1.613461186,-10.40030391,1
HNEAP_RS10165,HNEAP_RS10165,1,NC_013422.1,2185303,2187255,+,,acetate--CoA ligase,0.5837,37,1952,2185498.2,2187059.8,79,0.050589139,1.246759372,1.246759372,-8.968061544,1
HNEAP_RS10170,HNEAP_RS10170,1,NC_013422.1,2187252,2188046,+,,hypothetical protein,0.5296,17,794,2187331.4,2187966.6,19,0.029911839,0.805275422,0.805275422,-5.498366741,1
HNEAP_RS10175,HNEAP_RS10175,1,NC_013422.1,2188306,2188698,-,,30S ribosomal protein S9,0.5674,6,392,2188345.2,2188658.8,0,0,0,0,13.366775,1
HNEAP_RS10180,HNEAP_RS10180,1,NC_013422.1,2188716,2189144,-,,50S ribosomal protein L13,0.5291,10,428,2188758.8,2189101.2,0,0,0,0,13.366775,1
HNEAP_RS10185,HNEAP_RS10185,1,NC_013422.1,2189471,2190715,+,,(Fe-S)-binding protein,0.596,21,1244,2189595.4,2190590.6,87,0.087419614,2.113794912,2.113794912,-11.92309359,1
HNEAP_RS10190,HNEAP_RS10190,1,NC_013422.1,2190770,2191084,+,,hypothetical protein,0.419,14,314,2190801.4,2191052.6,11,0.043789809,1.453395349,1.453395349,-9.849400928,1
HNEAP_RS10195,HNEAP_RS10195,1,NC_013422.1,2191094,2191510,-,,peroxiredoxin,0.5659,4,416,2191135.6,2191468.4,19,0.057091346,1.447276947,1.447276947,-9.827611424,1
HNEAP_RS10200,HNEAP_RS10200,1,NC_013422.1,2191507,2192316,-,,indole-3-glycerol-phosphate synthase,0.584,7,809,2191587.9,2192235.1,0,0,0,0,13.366775,1
HNEAP_RS10205,HNEAP_RS10205,1,NC_013422.1,2192309,2193367,-,,anthranilate phosphoribosyltransferase,0.6081,14,1058,2192414.8,2193261.2,0,0,0,0,13.366775,1
HNEAP_RS10210,HNEAP_RS10210,1,NC_013422.1,2193678,2194604,+,,glycine--tRNA ligase subunit alpha,0.5912,21,926,2193770.6,2194511.4,0,0,0,0,13.366775,1
HNEAP_RS10215,HNEAP_RS10215,1,NC_013422.1,2194652,2196730,+,,glycine--tRNA ligase subunit beta,0.5974,27,2078,2194859.8,2196522.2,0,0,0,0,13.366775,1
HNEAP_RS10220,HNEAP_RS10220,1,NC_013422.1,2196737,2197510,+,,1-acyl-sn-glycerol-3-phosphate acyltransferase,0.5633,14,773,2196814.3,2197432.7,0,0,0,0,13.366775,1
HNEAP_RS10225,HNEAP_RS10225,1,NC_013422.1,2197495,2197974,-,,hypothetical protein,0.5583,7,479,2197542.9,2197926.1,27,0.07045929,1.808255367,1.808255367,-11.02569755,1
HNEAP_RS10230,HNEAP_RS10230,1,NC_013422.1,2198141,2198851,+,,hypothetical protein,0.5527,13,710,2198212,2198780,18,0.031690141,0.820772798,0.820772798,-5.641383797,1
GFF2046,,7,NC_013422.1,2198879,2199427,-,,hypothetical protein,0.5902,6,548,2198933.8,2199372.2,10,0.022810219,0.556498664,0.556498664,-2.83299856,1
HNEAP_RS10240,HNEAP_RS10240,1,NC_013422.1,2199465,2200007,-,,rRNA large subunit pseudouridine synthase E,0.5654,7,542,2199519.2,2199952.8,11,0.025369004,0.643626752,0.643626752,-3.859873462,1
HNEAP_RS10245,HNEAP_RS10245,1,NC_013422.1,2200021,2200995,-,,5'-3' exonuclease,0.6154,15,974,2200118.4,2200897.6,44,0.056468172,1.325939595,1.325939595,-9.383415067,1
HNEAP_RS10250,HNEAP_RS10250,1,NC_013422.1,2200992,2202254,-,,malate dehydrogenase,0.6002,23,1262,2201118.2,2202127.8,0,0,0,0,13.366775,1
HNEAP_RS10255,HNEAP_RS10255,1,NC_013422.1,2202630,2202944,+,,chorismate mutase,0.5143,7,314,2202661.4,2202912.6,23,0.09156051,2.531089206,2.531089206,-13.01734379,1
HNEAP_RS10260,HNEAP_RS10260,1,NC_013422.1,2203075,2204169,+,,phosphate porin,0.5763,18,1094,2203184.4,2204059.6,52,0.059414991,1.481407854,1.481407854,-9.948448204,1
HNEAP_RS10265,HNEAP_RS10265,1,NC_013422.1,2204266,2204502,+,,hypothetical protein,0.3755,10,236,2204289.6,2204478.4,3,0.015889831,0.580555599,0.580555599,-3.129088546,1
HNEAP_RS10270,HNEAP_RS10270,1,NC_013422.1,2204620,2205594,+,,zinc ribbon domain-containing protein,0.4144,45,974,2204717.4,2205496.6,24,0.030800821,1.032284509,1.032284509,-7.415556562,1
HNEAP_RS10275,HNEAP_RS10275,1,NC_013422.1,2206117,2207964,-,,GGDEF domain-containing response regulator,0.5482,27,1847,2206301.7,2207779.3,73,0.04940444,1.289102358,1.289102358,-9.243788139,1
HNEAP_RS10280,HNEAP_RS10280,1,NC_013422.1,2208018,2211521,-,,sensor histidine kinase,0.5374,70,3503,2208368.3,2211170.7,118,0.042106766,1.118681956,1.118681956,-8.064874298,1
HNEAP_RS10285,HNEAP_RS10285,1,NC_013422.1,2211863,2212513,-,,cell envelope biogenesis protein OmpA,0.596,22,650,2211928,2212448,36,0.069230769,1.673991005,1.673991005,-10.59961348,1
HNEAP_RS10290,HNEAP_RS10290,1,NC_013422.1,2212638,2213801,-,,8-amino-7-oxononanoate synthase,0.6306,19,1163,2212754.3,2213684.7,1,0.001074807,0.024679007,0.024679007,13.9777766,1
HNEAP_RS10295,HNEAP_RS10295,1,NC_013422.1,2213831,2215792,+,,sensor histidine kinase,0.5622,34,1961,2214027.1,2215595.9,46,0.029321775,0.747761696,0.747761696,-4.948115843,1
HNEAP_RS10300,HNEAP_RS10300,1,NC_013422.1,2215848,2217227,+,,sigma-54-dependent Fis family transcriptional regulator,0.5703,21,1379,2215985.9,2217089.1,8,0.007251632,0.182538798,0.182538798,4.333763133,1
HNEAP_RS10305,HNEAP_RS10305,1,NC_013422.1,2217243,2218322,-,,hypothetical protein,0.5435,30,1079,2217350.9,2218214.1,140,0.16218721,4.265104001,4.265104001,-16.56643697,1
HNEAP_RS10310,HNEAP_RS10310,1,NC_013422.1,2218620,2219090,+,,thiosulfate oxidation carrier protein SoxY,0.5456,12,470,2218667,2219043,7,0.018617021,0.487870489,0.487870489,-1.9252479,1
HNEAP_RS10315,HNEAP_RS10315,1,NC_013422.1,2219148,2219453,+,,thiosulfate oxidation carrier complex protein SoxZ,0.4641,8,305,2219178.5,2219422.5,0,0,0,0,13.366775,1
HNEAP_RS10320,HNEAP_RS10320,1,NC_013422.1,2219729,2220700,-,,prolyl aminopeptidase,0.5885,16,971,2219826.1,2220602.9,42,0.054067971,1.322570395,1.322570395,-9.370740241,1
HNEAP_RS10325,HNEAP_RS10325,1,NC_013422.1,2220814,2221656,+,,tRNA 2-thiocytidine(32) synthetase TtcA,0.5872,11,842,2220898.2,2221571.8,32,0.047505938,1.164403559,1.164403559,-8.394734452,1
HNEAP_RS10330,HNEAP_RS10330,1,NC_013422.1,2221653,2222594,+,,lipid A biosynthesis acyltransferase,0.5998,11,941,2221747.1,2222499.9,31,0.041179596,0.989947554,0.989947554,-7.083376632,1
HNEAP_RS10335,HNEAP_RS10335,1,NC_013422.1,2222591,2223574,-,,lipid A biosynthesis acyltransferase,0.5772,19,983,2222689.3,2223475.7,0,0,0,0,13.366775,1
HNEAP_RS10340,HNEAP_RS10340,1,NC_013422.1,2223571,2225022,-,,potassium transporter,0.553,29,1451,2223716.1,2224876.9,0,0,0,0,13.366775,1
HNEAP_RS10345,HNEAP_RS10345,1,NC_013422.1,2225052,2226428,-,,Trk system potassium transporter TrkA,0.5955,16,1376,2225189.6,2226290.4,1,0.00090843,0.021982583,0.021982583,14.36716519,1
